schema_version,split_id,sample,selected_on_train,trade_dates,strategy_id,trade_date,sample_signal_occurrence,sample_duplicate_signal,signal_id,symbol,direction,entry_bar_index,entry_time,entry_price,selected_first_target_points,selected_stop_points,selected_runner_target_points,selected_runner_stop_mode,exit_reason,exit_bar_index,exit_time,stop_price,first_target_price,runner_target_price,leg1_exit_price,runner_exit_price,first_target_hit,holding_bars,gross_points,gross_usd,commission_usd,slippage_usd,net_usd,notes
1,scaled_scalp_walk_forward_window=1:train_dates=20:holdout_dates=5,holdout,true,2025-10-13;2025-10-14;2025-10-15;2025-10-16;2025-10-17,vwap_delta_exhaustion_fade_2pt_10d_cl0.5,2025-10-13,1,false,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2025-10-13_2710_short_0,ESU26-CME,short,2710,2025-10-13 10:00:00.000000,6858.5,5,10,10,initial,runner_target_hit,2717,2025-10-13 10:21:00.000000,6868.5,6853.5,6848.5,6853.5,6848.5,true,7,15,750,7,25,718,ES two-contract scaled scalp; first_target_points=5; stop_points=10; runner_target_points=10; runner_stop_mode=initial; slippage_ticks_per_contract=1; entry_match_mode=bar_index
1,scaled_scalp_walk_forward_window=1:train_dates=20:holdout_dates=5,holdout,true,2025-10-13;2025-10-14;2025-10-15;2025-10-16;2025-10-17,vwap_delta_exhaustion_fade_2pt_10d_cl0.5,2025-10-13,1,false,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2025-10-13_2715_short_1,ESU26-CME,short,2715,2025-10-13 10:15:00.000000,6859.5,5,10,10,initial,runner_target_hit,2717,2025-10-13 10:21:00.000000,6869.5,6854.5,6849.5,6854.5,6849.5,true,2,15,750,7,25,718,ES two-contract scaled scalp; first_target_points=5; stop_points=10; runner_target_points=10; runner_stop_mode=initial; slippage_ticks_per_contract=1; entry_match_mode=bar_index
1,scaled_scalp_walk_forward_window=1:train_dates=20:holdout_dates=5,holdout,true,2025-10-13;2025-10-14;2025-10-15;2025-10-16;2025-10-17,vwap_delta_exhaustion_fade_2pt_10d_cl0.5,2025-10-13,1,false,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2025-10-13_2727_long_2,ESU26-CME,long,2727,2025-10-13 10:51:00.000000,6845.25,5,10,10,initial,full_stop_hit,2731,2025-10-13 11:03:00.000000,6835.25,6850.25,6855.25,6835.25,6835.25,false,4,-20,-1000,7,25,-1032,ES two-contract scaled scalp; first_target_points=5; stop_points=10; runner_target_points=10; runner_stop_mode=initial; slippage_ticks_per_contract=1; entry_match_mode=bar_index
1,scaled_scalp_walk_forward_window=1:train_dates=20:holdout_dates=5,holdout,true,2025-10-13;2025-10-14;2025-10-15;2025-10-16;2025-10-17,vwap_delta_exhaustion_fade_2pt_10d_cl0.5,2025-10-13,1,false,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2025-10-13_2742_short_3,ESU26-CME,short,2742,2025-10-13 11:36:00.000000,6866,5,10,10,initial,runner_initial_stop_hit,2758,2025-10-13 12:24:00.000000,6876,6861,6856,6861,6876,true,16,-5,-250,7,25,-282,ES two-contract scaled scalp; first_target_points=5; stop_points=10; runner_target_points=10; runner_stop_mode=initial; slippage_ticks_per_contract=1; entry_match_mode=bar_index
1,scaled_scalp_walk_forward_window=1:train_dates=20:holdout_dates=5,holdout,true,2025-10-13;2025-10-14;2025-10-15;2025-10-16;2025-10-17,vwap_delta_exhaustion_fade_2pt_10d_cl0.5,2025-10-13,1,false,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2025-10-13_2749_short_4,ESU26-CME,short,2749,2025-10-13 11:57:00.000000,6866.25,5,10,10,initial,full_stop_hit,2758,2025-10-13 12:24:00.000000,6876.25,6861.25,6856.25,6876.25,6876.25,false,9,-20,-1000,7,25,-1032,ES two-contract scaled scalp; first_target_points=5; stop_points=10; runner_target_points=10; runner_stop_mode=initial; slippage_ticks_per_contract=1; entry_match_mode=bar_index
1,scaled_scalp_walk_forward_window=1:train_dates=20:holdout_dates=5,holdout,true,2025-10-13;2025-10-14;2025-10-15;2025-10-16;2025-10-17,vwap_delta_exhaustion_fade_2pt_10d_cl0.5,2025-10-13,1,false,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2025-10-13_2755_short_5,ESU26-CME,short,2755,2025-10-13 12:15:00.000000,6872.25,5,10,10,initial,runner_initial_stop_hit,2771,2025-10-13 13:03:00.000000,6882.25,6867.25,6862.25,6867.25,6882.25,true,16,-5,-250,7,25,-282,ES two-contract scaled scalp; first_target_points=5; stop_points=10; runner_target_points=10; runner_stop_mode=initial; slippage_ticks_per_contract=1; entry_match_mode=bar_index
1,scaled_scalp_walk_forward_window=1:train_dates=20:holdout_dates=5,holdout,true,2025-10-13;2025-10-14;2025-10-15;2025-10-16;2025-10-17,vwap_delta_exhaustion_fade_2pt_10d_cl0.5,2025-10-13,1,false,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2025-10-13_2767_short_6,ESU26-CME,short,2767,2025-10-13 12:51:00.000000,6873.5,5,10,10,initial,full_stop_hit,2771,2025-10-13 13:03:00.000000,6883.5,6868.5,6863.5,6883.5,6883.5,false,4,-20,-1000,7,25,-1032,ES two-contract scaled scalp; first_target_points=5; stop_points=10; runner_target_points=10; runner_stop_mode=initial; slippage_ticks_per_contract=1; entry_match_mode=bar_index
1,scaled_scalp_walk_forward_window=1:train_dates=20:holdout_dates=5,holdout,true,2025-10-13;2025-10-14;2025-10-15;2025-10-16;2025-10-17,vwap_delta_exhaustion_fade_2pt_10d_cl0.5,2025-10-13,1,false,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2025-10-13_2779_short_7,ESU26-CME,short,2779,2025-10-13 13:27:00.000000,6868,5,10,10,initial,runner_initial_stop_hit,2800,2025-10-13 14:30:00.000000,6878,6863,6858,6863,6878,true,21,-5,-250,7,25,-282,ES two-contract scaled scalp; first_target_points=5; stop_points=10; runner_target_points=10; runner_stop_mode=initial; slippage_ticks_per_contract=1; entry_match_mode=bar_index
1,scaled_scalp_walk_forward_window=1:train_dates=20:holdout_dates=5,holdout,true,2025-10-13;2025-10-14;2025-10-15;2025-10-16;2025-10-17,vwap_delta_exhaustion_fade_2pt_10d_cl0.5,2025-10-13,1,false,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2025-10-13_2785_short_8,ESU26-CME,short,2785,2025-10-13 13:45:00.000000,6863.5,5,10,10,initial,full_stop_hit,2793,2025-10-13 14:09:00.000000,6873.5,6858.5,6853.5,6873.5,6873.5,false,8,-20,-1000,7,25,-1032,ES two-contract scaled scalp; first_target_points=5; stop_points=10; runner_target_points=10; runner_stop_mode=initial; slippage_ticks_per_contract=1; entry_match_mode=bar_index
1,scaled_scalp_walk_forward_window=1:train_dates=20:holdout_dates=5,holdout,true,2025-10-13;2025-10-14;2025-10-15;2025-10-16;2025-10-17,vwap_delta_exhaustion_fade_2pt_10d_cl0.5,2025-10-13,1,false,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2025-10-13_2799_short_9,ESU26-CME,short,2799,2025-10-13 14:27:00.000000,6876.25,5,10,10,initial,runner_target_hit,2804,2025-10-13 14:42:00.000000,6886.25,6871.25,6866.25,6871.25,6866.25,true,5,15,750,7,25,718,ES two-contract scaled scalp; first_target_points=5; stop_points=10; runner_target_points=10; runner_stop_mode=initial; slippage_ticks_per_contract=1; entry_match_mode=bar_index
1,scaled_scalp_walk_forward_window=1:train_dates=20:holdout_dates=5,holdout,true,2025-10-13;2025-10-14;2025-10-15;2025-10-16;2025-10-17,vwap_delta_exhaustion_fade_2pt_10d_cl0.5,2025-10-13,1,false,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2025-10-13_2805_short_10,ESU26-CME,short,2805,2025-10-13 14:45:00.000000,6865.25,5,10,10,initial,runner_target_hit,2809,2025-10-13 14:57:00.000000,6875.25,6860.25,6855.25,6860.25,6855.25,true,4,15,750,7,25,718,ES two-contract scaled scalp; first_target_points=5; stop_points=10; runner_target_points=10; runner_stop_mode=initial; slippage_ticks_per_contract=1; entry_match_mode=bar_index
1,scaled_scalp_walk_forward_window=1:train_dates=20:holdout_dates=5,holdout,true,2025-10-13;2025-10-14;2025-10-15;2025-10-16;2025-10-17,vwap_delta_exhaustion_fade_2pt_10d_cl0.5,2025-10-13,1,false,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2025-10-13_2813_short_11,ESU26-CME,short,2813,2025-10-13 15:09:00.000000,6861.75,5,10,10,initial,full_stop_hit,2823,2025-10-13 15:39:00.000000,6871.75,6856.75,6851.75,6871.75,6871.75,false,10,-20,-1000,7,25,-1032,ES two-contract scaled scalp; first_target_points=5; stop_points=10; runner_target_points=10; runner_stop_mode=initial; slippage_ticks_per_contract=1; entry_match_mode=bar_index
1,scaled_scalp_walk_forward_window=1:train_dates=20:holdout_dates=5,holdout,true,2025-10-13;2025-10-14;2025-10-15;2025-10-16;2025-10-17,vwap_delta_exhaustion_fade_2pt_10d_cl0.5,2025-10-13,1,false,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2025-10-13_2825_short_12,ESU26-CME,short,2825,2025-10-13 15:45:00.000000,6868.5,5,10,10,initial,end_of_session,2834,2025-10-13 16:12:00.000000,6878.5,6863.5,6858.5,6863.5,6864.25,true,9,9.25,462.5,7,25,430.5,ES two-contract scaled scalp; first_target_points=5; stop_points=10; runner_target_points=10; runner_stop_mode=initial; slippage_ticks_per_contract=1; entry_match_mode=bar_index
1,scaled_scalp_walk_forward_window=1:train_dates=20:holdout_dates=5,holdout,true,2025-10-13;2025-10-14;2025-10-15;2025-10-16;2025-10-17,vwap_delta_exhaustion_fade_2pt_10d_cl0.5,2025-10-14,1,false,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2025-10-14_2851_short_0,ESU26-CME,short,2851,2025-10-14 10:18:00.000000,6821.5,5,10,10,initial,full_stop_hit,2854,2025-10-14 10:27:00.000000,6831.5,6816.5,6811.5,6831.5,6831.5,false,3,-20,-1000,7,25,-1032,ES two-contract scaled scalp; first_target_points=5; stop_points=10; runner_target_points=10; runner_stop_mode=initial; slippage_ticks_per_contract=1; entry_match_mode=bar_index
1,scaled_scalp_walk_forward_window=1:train_dates=20:holdout_dates=5,holdout,true,2025-10-13;2025-10-14;2025-10-15;2025-10-16;2025-10-17,vwap_delta_exhaustion_fade_2pt_10d_cl0.5,2025-10-14,1,false,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2025-10-14_2856_short_1,ESU26-CME,short,2856,2025-10-14 10:33:00.000000,6830,5,10,10,initial,full_stop_hit,2866,2025-10-14 11:03:00.000000,6840,6825,6820,6840,6840,false,10,-20,-1000,7,25,-1032,ES two-contract scaled scalp; first_target_points=5; stop_points=10; runner_target_points=10; runner_stop_mode=initial; slippage_ticks_per_contract=1; entry_match_mode=bar_index
1,scaled_scalp_walk_forward_window=1:train_dates=20:holdout_dates=5,holdout,true,2025-10-13;2025-10-14;2025-10-15;2025-10-16;2025-10-17,vwap_delta_exhaustion_fade_2pt_10d_cl0.5,2025-10-14,1,false,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2025-10-14_2862_short_2,ESU26-CME,short,2862,2025-10-14 10:51:00.000000,6829.5,5,10,10,initial,full_stop_hit,2866,2025-10-14 11:03:00.000000,6839.5,6824.5,6819.5,6839.5,6839.5,false,4,-20,-1000,7,25,-1032,ES two-contract scaled scalp; first_target_points=5; stop_points=10; runner_target_points=10; runner_stop_mode=initial; slippage_ticks_per_contract=1; entry_match_mode=bar_index
1,scaled_scalp_walk_forward_window=1:train_dates=20:holdout_dates=5,holdout,true,2025-10-13;2025-10-14;2025-10-15;2025-10-16;2025-10-17,vwap_delta_exhaustion_fade_2pt_10d_cl0.5,2025-10-14,1,false,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2025-10-14_2875_short_3,ESU26-CME,short,2875,2025-10-14 11:30:00.000000,6833.75,5,10,10,initial,full_stop_hit,2877,2025-10-14 11:36:00.000000,6843.75,6828.75,6823.75,6843.75,6843.75,false,2,-20,-1000,7,25,-1032,ES two-contract scaled scalp; first_target_points=5; stop_points=10; runner_target_points=10; runner_stop_mode=initial; slippage_ticks_per_contract=1; entry_match_mode=bar_index
1,scaled_scalp_walk_forward_window=1:train_dates=20:holdout_dates=5,holdout,true,2025-10-13;2025-10-14;2025-10-15;2025-10-16;2025-10-17,vwap_delta_exhaustion_fade_2pt_10d_cl0.5,2025-10-14,1,false,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2025-10-14_2897_short_4,ESU26-CME,short,2897,2025-10-14 12:36:00.000000,6877.25,5,10,10,initial,full_stop_hit,2900,2025-10-14 12:45:00.000000,6887.25,6872.25,6867.25,6887.25,6887.25,false,3,-20,-1000,7,25,-1032,ES two-contract scaled scalp; first_target_points=5; stop_points=10; runner_target_points=10; runner_stop_mode=initial; slippage_ticks_per_contract=1; entry_match_mode=bar_index
1,scaled_scalp_walk_forward_window=1:train_dates=20:holdout_dates=5,holdout,true,2025-10-13;2025-10-14;2025-10-15;2025-10-16;2025-10-17,vwap_delta_exhaustion_fade_2pt_10d_cl0.5,2025-10-14,1,false,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2025-10-14_2902_short_5,ESU26-CME,short,2902,2025-10-14 12:51:00.000000,6888.75,5,10,10,initial,runner_target_hit,2905,2025-10-14 13:00:00.000000,6898.75,6883.75,6878.75,6883.75,6878.75,true,3,15,750,7,25,718,ES two-contract scaled scalp; first_target_points=5; stop_points=10; runner_target_points=10; runner_stop_mode=initial; slippage_ticks_per_contract=1; entry_match_mode=bar_index
1,scaled_scalp_walk_forward_window=1:train_dates=20:holdout_dates=5,holdout,true,2025-10-13;2025-10-14;2025-10-15;2025-10-16;2025-10-17,vwap_delta_exhaustion_fade_2pt_10d_cl0.5,2025-10-14,1,false,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2025-10-14_2907_short_6,ESU26-CME,short,2907,2025-10-14 13:06:00.000000,6883.75,5,10,10,initial,full_stop_hit,2921,2025-10-14 13:48:00.000000,6893.75,6878.75,6873.75,6893.75,6893.75,false,14,-20,-1000,7,25,-1032,ES two-contract scaled scalp; first_target_points=5; stop_points=10; runner_target_points=10; runner_stop_mode=initial; slippage_ticks_per_contract=1; entry_match_mode=bar_index
1,scaled_scalp_walk_forward_window=1:train_dates=20:holdout_dates=5,holdout,true,2025-10-13;2025-10-14;2025-10-15;2025-10-16;2025-10-17,vwap_delta_exhaustion_fade_2pt_10d_cl0.5,2025-10-14,1,false,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2025-10-14_2913_short_7,ESU26-CME,short,2913,2025-10-14 13:24:00.000000,6888.75,5,10,10,initial,runner_target_hit,2956,2025-10-14 15:33:00.000000,6898.75,6883.75,6878.75,6883.75,6878.75,true,43,15,750,7,25,718,ES two-contract scaled scalp; first_target_points=5; stop_points=10; runner_target_points=10; runner_stop_mode=initial; slippage_ticks_per_contract=1; entry_match_mode=bar_index
1,scaled_scalp_walk_forward_window=1:train_dates=20:holdout_dates=5,holdout,true,2025-10-13;2025-10-14;2025-10-15;2025-10-16;2025-10-17,vwap_delta_exhaustion_fade_2pt_10d_cl0.5,2025-10-14,1,false,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2025-10-14_2927_short_8,ESU26-CME,short,2927,2025-10-14 14:06:00.000000,6883.25,5,10,10,initial,runner_target_hit,2957,2025-10-14 15:36:00.000000,6893.25,6878.25,6873.25,6878.25,6873.25,true,30,15,750,7,25,718,ES two-contract scaled scalp; first_target_points=5; stop_points=10; runner_target_points=10; runner_stop_mode=initial; slippage_ticks_per_contract=1; entry_match_mode=bar_index
1,scaled_scalp_walk_forward_window=1:train_dates=20:holdout_dates=5,holdout,true,2025-10-13;2025-10-14;2025-10-15;2025-10-16;2025-10-17,vwap_delta_exhaustion_fade_2pt_10d_cl0.5,2025-10-14,1,false,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2025-10-14_2935_short_9,ESU26-CME,short,2935,2025-10-14 14:30:00.000000,6886.5,5,10,10,initial,runner_target_hit,2957,2025-10-14 15:36:00.000000,6896.5,6881.5,6876.5,6881.5,6876.5,true,22,15,750,7,25,718,ES two-contract scaled scalp; first_target_points=5; stop_points=10; runner_target_points=10; runner_stop_mode=initial; slippage_ticks_per_contract=1; entry_match_mode=bar_index
1,scaled_scalp_walk_forward_window=1:train_dates=20:holdout_dates=5,holdout,true,2025-10-13;2025-10-14;2025-10-15;2025-10-16;2025-10-17,vwap_delta_exhaustion_fade_2pt_10d_cl0.5,2025-10-14,1,false,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2025-10-14_2942_short_10,ESU26-CME,short,2942,2025-10-14 14:51:00.000000,6885.25,5,10,10,initial,runner_target_hit,2957,2025-10-14 15:36:00.000000,6895.25,6880.25,6875.25,6880.25,6875.25,true,15,15,750,7,25,718,ES two-contract scaled scalp; first_target_points=5; stop_points=10; runner_target_points=10; runner_stop_mode=initial; slippage_ticks_per_contract=1; entry_match_mode=bar_index
1,scaled_scalp_walk_forward_window=1:train_dates=20:holdout_dates=5,holdout,true,2025-10-13;2025-10-14;2025-10-15;2025-10-16;2025-10-17,vwap_delta_exhaustion_fade_2pt_10d_cl0.5,2025-10-14,1,false,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2025-10-14_2953_short_11,ESU26-CME,short,2953,2025-10-14 15:24:00.000000,6887.25,5,10,10,initial,runner_target_hit,2957,2025-10-14 15:36:00.000000,6897.25,6882.25,6877.25,6882.25,6877.25,true,4,15,750,7,25,718,ES two-contract scaled scalp; first_target_points=5; stop_points=10; runner_target_points=10; runner_stop_mode=initial; slippage_ticks_per_contract=1; entry_match_mode=bar_index
1,scaled_scalp_walk_forward_window=1:train_dates=20:holdout_dates=5,holdout,true,2025-10-13;2025-10-14;2025-10-15;2025-10-16;2025-10-17,vwap_delta_exhaustion_fade_2pt_10d_cl0.5,2025-10-15,1,false,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2025-10-15_2976_long_0,ESU26-CME,long,2976,2025-10-15 09:48:00.000000,6902,5,10,10,initial,runner_target_hit,2977,2025-10-15 09:51:00.000000,6892,6907,6912,6907,6912,true,1,15,750,7,25,718,ES two-contract scaled scalp; first_target_points=5; stop_points=10; runner_target_points=10; runner_stop_mode=initial; slippage_ticks_per_contract=1; entry_match_mode=bar_index
1,scaled_scalp_walk_forward_window=1:train_dates=20:holdout_dates=5,holdout,true,2025-10-13;2025-10-14;2025-10-15;2025-10-16;2025-10-17,vwap_delta_exhaustion_fade_2pt_10d_cl0.5,2025-10-15,1,false,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2025-10-15_2985_short_1,ESU26-CME,short,2985,2025-10-15 10:15:00.000000,6932.5,5,10,10,initial,runner_target_hit,2996,2025-10-15 10:48:00.000000,6942.5,6927.5,6922.5,6927.5,6922.5,true,11,15,750,7,25,718,ES two-contract scaled scalp; first_target_points=5; stop_points=10; runner_target_points=10; runner_stop_mode=initial; slippage_ticks_per_contract=1; entry_match_mode=bar_index
1,scaled_scalp_walk_forward_window=1:train_dates=20:holdout_dates=5,holdout,true,2025-10-13;2025-10-14;2025-10-15;2025-10-16;2025-10-17,vwap_delta_exhaustion_fade_2pt_10d_cl0.5,2025-10-15,1,false,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2025-10-15_2997_short_2,ESU26-CME,short,2997,2025-10-15 10:51:00.000000,6924.25,5,10,10,initial,runner_target_hit,3005,2025-10-15 11:15:00.000000,6934.25,6919.25,6914.25,6919.25,6914.25,true,8,15,750,7,25,718,ES two-contract scaled scalp; first_target_points=5; stop_points=10; runner_target_points=10; runner_stop_mode=initial; slippage_ticks_per_contract=1; entry_match_mode=bar_index
1,scaled_scalp_walk_forward_window=1:train_dates=20:holdout_dates=5,holdout,true,2025-10-13;2025-10-14;2025-10-15;2025-10-16;2025-10-17,vwap_delta_exhaustion_fade_2pt_10d_cl0.5,2025-10-15,1,false,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2025-10-15_3027_long_3,ESU26-CME,long,3027,2025-10-15 12:21:00.000000,6892.25,5,10,10,initial,runner_initial_stop_hit,3035,2025-10-15 12:45:00.000000,6882.25,6897.25,6902.25,6897.25,6882.25,true,8,-5,-250,7,25,-282,ES two-contract scaled scalp; first_target_points=5; stop_points=10; runner_target_points=10; runner_stop_mode=initial; slippage_ticks_per_contract=1; entry_match_mode=bar_index
1,scaled_scalp_walk_forward_window=1:train_dates=20:holdout_dates=5,holdout,true,2025-10-13;2025-10-14;2025-10-15;2025-10-16;2025-10-17,vwap_delta_exhaustion_fade_2pt_10d_cl0.5,2025-10-15,1,false,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2025-10-15_3055_long_4,ESU26-CME,long,3055,2025-10-15 13:45:00.000000,6868.75,5,10,10,initial,runner_target_hit,3059,2025-10-15 13:57:00.000000,6858.75,6873.75,6878.75,6873.75,6878.75,true,4,15,750,7,25,718,ES two-contract scaled scalp; first_target_points=5; stop_points=10; runner_target_points=10; runner_stop_mode=initial; slippage_ticks_per_contract=1; entry_match_mode=bar_index
1,scaled_scalp_walk_forward_window=1:train_dates=20:holdout_dates=5,holdout,true,2025-10-13;2025-10-14;2025-10-15;2025-10-16;2025-10-17,vwap_delta_exhaustion_fade_2pt_10d_cl0.5,2025-10-15,1,false,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2025-10-15_3083_long_5,ESU26-CME,long,3083,2025-10-15 15:09:00.000000,6883.75,5,10,10,initial,runner_initial_stop_hit,3093,2025-10-15 15:39:00.000000,6873.75,6888.75,6893.75,6888.75,6873.75,true,10,-5,-250,7,25,-282,ES two-contract scaled scalp; first_target_points=5; stop_points=10; runner_target_points=10; runner_stop_mode=initial; slippage_ticks_per_contract=1; entry_match_mode=bar_index
1,scaled_scalp_walk_forward_window=1:train_dates=20:holdout_dates=5,holdout,true,2025-10-13;2025-10-14;2025-10-15;2025-10-16;2025-10-17,vwap_delta_exhaustion_fade_2pt_10d_cl0.5,2025-10-16,1,false,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2025-10-16_3117_long_0,ESU26-CME,long,3117,2025-10-16 10:06:00.000000,6900.75,5,10,10,initial,full_stop_hit,3119,2025-10-16 10:12:00.000000,6890.75,6905.75,6910.75,6890.75,6890.75,false,2,-20,-1000,7,25,-1032,ES two-contract scaled scalp; first_target_points=5; stop_points=10; runner_target_points=10; runner_stop_mode=initial; slippage_ticks_per_contract=1; entry_match_mode=bar_index
1,scaled_scalp_walk_forward_window=1:train_dates=20:holdout_dates=5,holdout,true,2025-10-13;2025-10-14;2025-10-15;2025-10-16;2025-10-17,vwap_delta_exhaustion_fade_2pt_10d_cl0.5,2025-10-16,1,false,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2025-10-16_3127_short_1,ESU26-CME,short,3127,2025-10-16 10:36:00.000000,6911,5,10,10,initial,full_stop_hit,3129,2025-10-16 10:42:00.000000,6921,6906,6901,6921,6921,false,2,-20,-1000,7,25,-1032,ES two-contract scaled scalp; first_target_points=5; stop_points=10; runner_target_points=10; runner_stop_mode=initial; slippage_ticks_per_contract=1; entry_match_mode=bar_index
1,scaled_scalp_walk_forward_window=1:train_dates=20:holdout_dates=5,holdout,true,2025-10-13;2025-10-14;2025-10-15;2025-10-16;2025-10-17,vwap_delta_exhaustion_fade_2pt_10d_cl0.5,2025-10-16,1,false,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2025-10-16_3133_short_2,ESU26-CME,short,3133,2025-10-16 10:54:00.000000,6909.75,5,10,10,initial,runner_target_hit,3143,2025-10-16 11:24:00.000000,6919.75,6904.75,6899.75,6904.75,6899.75,true,10,15,750,7,25,718,ES two-contract scaled scalp; first_target_points=5; stop_points=10; runner_target_points=10; runner_stop_mode=initial; slippage_ticks_per_contract=1; entry_match_mode=bar_index
1,scaled_scalp_walk_forward_window=1:train_dates=20:holdout_dates=5,holdout,true,2025-10-13;2025-10-14;2025-10-15;2025-10-16;2025-10-17,vwap_delta_exhaustion_fade_2pt_10d_cl0.5,2025-10-16,1,false,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2025-10-16_3141_short_3,ESU26-CME,short,3141,2025-10-16 11:18:00.000000,6913.25,5,10,10,initial,runner_target_hit,3143,2025-10-16 11:24:00.000000,6923.25,6908.25,6903.25,6908.25,6903.25,true,2,15,750,7,25,718,ES two-contract scaled scalp; first_target_points=5; stop_points=10; runner_target_points=10; runner_stop_mode=initial; slippage_ticks_per_contract=1; entry_match_mode=bar_index
1,scaled_scalp_walk_forward_window=1:train_dates=20:holdout_dates=5,holdout,true,2025-10-13;2025-10-14;2025-10-15;2025-10-16;2025-10-17,vwap_delta_exhaustion_fade_2pt_10d_cl0.5,2025-10-16,1,false,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2025-10-16_3150_long_4,ESU26-CME,long,3150,2025-10-16 11:45:00.000000,6882.5,5,10,10,initial,runner_initial_stop_hit,3155,2025-10-16 12:00:00.000000,6872.5,6887.5,6892.5,6887.5,6872.5,true,5,-5,-250,7,25,-282,ES two-contract scaled scalp; first_target_points=5; stop_points=10; runner_target_points=10; runner_stop_mode=initial; slippage_ticks_per_contract=1; entry_match_mode=bar_index
1,scaled_scalp_walk_forward_window=1:train_dates=20:holdout_dates=5,holdout,true,2025-10-13;2025-10-14;2025-10-15;2025-10-16;2025-10-17,vwap_delta_exhaustion_fade_2pt_10d_cl0.5,2025-10-16,1,false,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2025-10-16_3156_long_5,ESU26-CME,long,3156,2025-10-16 12:03:00.000000,6878.5,5,10,10,initial,runner_initial_stop_hit,3161,2025-10-16 12:18:00.000000,6868.5,6883.5,6888.5,6883.5,6868.5,true,5,-5,-250,7,25,-282,ES two-contract scaled scalp; first_target_points=5; stop_points=10; runner_target_points=10; runner_stop_mode=initial; slippage_ticks_per_contract=1; entry_match_mode=bar_index
1,scaled_scalp_walk_forward_window=1:train_dates=20:holdout_dates=5,holdout,true,2025-10-13;2025-10-14;2025-10-15;2025-10-16;2025-10-17,vwap_delta_exhaustion_fade_2pt_10d_cl0.5,2025-10-16,1,false,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2025-10-16_3167_long_6,ESU26-CME,long,3167,2025-10-16 12:36:00.000000,6842.25,5,10,10,initial,ambiguous_full_stop_first,3168,2025-10-16 12:39:00.000000,6832.25,6847.25,6852.25,6832.25,6832.25,false,1,-20,-1000,7,25,-1032,ES two-contract scaled scalp; first_target_points=5; stop_points=10; runner_target_points=10; runner_stop_mode=initial; slippage_ticks_per_contract=1; entry_match_mode=bar_index
1,scaled_scalp_walk_forward_window=1:train_dates=20:holdout_dates=5,holdout,true,2025-10-13;2025-10-14;2025-10-15;2025-10-16;2025-10-17,vwap_delta_exhaustion_fade_2pt_10d_cl0.5,2025-10-16,1,false,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2025-10-16_3174_long_7,ESU26-CME,long,3174,2025-10-16 12:57:00.000000,6867.75,5,10,10,initial,full_stop_hit,3175,2025-10-16 13:00:00.000000,6857.75,6872.75,6877.75,6857.75,6857.75,false,1,-20,-1000,7,25,-1032,ES two-contract scaled scalp; first_target_points=5; stop_points=10; runner_target_points=10; runner_stop_mode=initial; slippage_ticks_per_contract=1; entry_match_mode=bar_index
