schema_version,outcome_id,event_key,signal_id,symbol,direction,entry_bar_index,exit_bar_index,entry_time,exit_time,entry_price,stop_price,first_target_price,runner_target_price,leg1_exit_price,runner_exit_price,exit_reason,first_target_hit,holding_bars,gross_points,gross_usd,commission_usd,slippage_usd,net_usd,notes,in_news_blackout,matched_news_event_id,matched_news_event_time,matched_news_event_name,matched_news_event_currency,matched_news_event_impact,minutes_from_news_event,news_blackout_before_minutes,news_blackout_after_minutes,news_notes
1,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_4641:full_stop_hit:4651,ESU26-CME:2:4641:delta_impulse_continue_10bar_2.5pt_50d:candidate_signal:long,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_4641,ESU26-CME,long,4641,4651,2026-05-21  12:12:00,2026-5-21 12:48:00.000000,7490.5,7480.5,7495.5,7498.5,7480.5,7480.5,full_stop_hit,false,10,-20,-1000,7,50,-1057,ES two-contract scaled scalp; first_target_points=5; stop_points=10; runner_target_points=8; runner_stop_mode=initial; slippage_ticks_per_contract=round_turn_default; entry_match_mode=bar_index,false,,,,,,,,,outside scheduled-news blackout windows
1,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_4659:runner_target_hit:4661,ESU26-CME:2:4659:delta_impulse_continue_10bar_2.5pt_50d:candidate_signal:long,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_4659,ESU26-CME,long,4659,4661,2026-05-21  13:15:00,2026-5-21 13:21:00.000000,7513.75,7503.75,7518.75,7521.75,7518.75,7521.75,runner_target_hit,true,2,13,650,7,50,593,ES two-contract scaled scalp; first_target_points=5; stop_points=10; runner_target_points=8; runner_stop_mode=initial; slippage_ticks_per_contract=round_turn_default; entry_match_mode=bar_index,false,,,,,,,,,outside scheduled-news blackout windows
1,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_4664:runner_target_hit:4667,ESU26-CME:2:4664:delta_impulse_continue_10bar_2.5pt_50d:candidate_signal:long,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_4664,ESU26-CME,long,4664,4667,2026-05-21  13:30:00,2026-5-21 13:39:00.000000,7520.75,7510.75,7525.75,7528.75,7525.75,7528.75,runner_target_hit,true,3,13,650,7,50,593,ES two-contract scaled scalp; first_target_points=5; stop_points=10; runner_target_points=8; runner_stop_mode=initial; slippage_ticks_per_contract=round_turn_default; entry_match_mode=bar_index,false,,,,,,,,,outside scheduled-news blackout windows
1,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_4806:runner_target_hit:4822,ESU26-CME:2:4806:delta_impulse_continue_10bar_2.5pt_50d:candidate_signal:short,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_4806,ESU26-CME,short,4806,4822,2026-05-22  14:03:00,2026-5-22 15:00:00.000000,7566.5,7576.5,7561.5,7558.5,7561.5,7558.5,runner_target_hit,true,16,13,650,7,50,593,ES two-contract scaled scalp; first_target_points=5; stop_points=10; runner_target_points=8; runner_stop_mode=initial; slippage_ticks_per_contract=round_turn_default; entry_match_mode=bar_index,false,,,,,,,,,outside scheduled-news blackout windows
1,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_4810:runner_target_hit:4822,ESU26-CME:2:4810:delta_impulse_continue_10bar_2.5pt_50d:candidate_signal:short,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_4810,ESU26-CME,short,4810,4822,2026-05-22  14:18:00,2026-5-22 15:00:00.000000,7567.25,7577.25,7562.25,7559.25,7562.25,7559.25,runner_target_hit,true,12,13,650,7,50,593,ES two-contract scaled scalp; first_target_points=5; stop_points=10; runner_target_points=8; runner_stop_mode=initial; slippage_ticks_per_contract=round_turn_default; entry_match_mode=bar_index,false,,,,,,,,,outside scheduled-news blackout windows
1,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_4905:runner_initial_stop_hit:4925,ESU26-CME:2:4905:delta_impulse_continue_10bar_2.5pt_50d:candidate_signal:long,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_4905,ESU26-CME,long,4905,4925,2026-05-26  10:15:00,2026-5-26 11:15:00.000000,7608,7598,7613,7616,7613,7598,runner_initial_stop_hit,true,20,-5,-250,7,50,-307,ES two-contract scaled scalp; first_target_points=5; stop_points=10; runner_target_points=8; runner_stop_mode=initial; slippage_ticks_per_contract=round_turn_default; entry_match_mode=bar_index,false,,,,,,,,,outside scheduled-news blackout windows
1,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_5023:full_stop_hit:5025,ESU26-CME:2:5023:delta_impulse_continue_10bar_2.5pt_50d:candidate_signal:long,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_5023,ESU26-CME,long,5023,5025,2026-05-27  10:18:00,2026-5-27 10:24:00.000000,7602.75,7592.75,7607.75,7610.75,7592.75,7592.75,full_stop_hit,false,2,-20,-1000,7,50,-1057,ES two-contract scaled scalp; first_target_points=5; stop_points=10; runner_target_points=8; runner_stop_mode=initial; slippage_ticks_per_contract=round_turn_default; entry_match_mode=bar_index,false,,,,,,,,,outside scheduled-news blackout windows
1,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_5029:full_stop_hit:5035,ESU26-CME:2:5029:delta_impulse_continue_10bar_2.5pt_50d:candidate_signal:long,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_5029,ESU26-CME,long,5029,5035,2026-05-27  10:36:00,2026-5-27 10:54:00.000000,7602.5,7592.5,7607.5,7610.5,7592.5,7592.5,full_stop_hit,false,6,-20,-1000,7,50,-1057,ES two-contract scaled scalp; first_target_points=5; stop_points=10; runner_target_points=8; runner_stop_mode=initial; slippage_ticks_per_contract=round_turn_default; entry_match_mode=bar_index,false,,,,,,,,,outside scheduled-news blackout windows
1,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_5078:full_stop_hit:5085,ESU26-CME:2:5078:delta_impulse_continue_10bar_2.5pt_50d:candidate_signal:short,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_5078,ESU26-CME,short,5078,5085,2026-05-27  13:06:00,2026-5-27 13:33:00.000000,7579.75,7589.75,7574.75,7571.75,7589.75,7589.75,full_stop_hit,false,7,-20,-1000,7,50,-1057,ES two-contract scaled scalp; first_target_points=5; stop_points=10; runner_target_points=8; runner_stop_mode=initial; slippage_ticks_per_contract=round_turn_default; entry_match_mode=bar_index,false,,,,,,,,,outside scheduled-news blackout windows
1,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_5154:full_stop_hit:5160,ESU26-CME:2:5154:delta_impulse_continue_10bar_2.5pt_50d:candidate_signal:short,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_5154,ESU26-CME,short,5154,5160,2026-05-28  10:42:00,2026-5-28 11:00:00.000000,7619.25,7629.25,7614.25,7611.25,7629.25,7629.25,full_stop_hit,false,6,-20,-1000,7,50,-1057,ES two-contract scaled scalp; first_target_points=5; stop_points=10; runner_target_points=8; runner_stop_mode=initial; slippage_ticks_per_contract=round_turn_default; entry_match_mode=bar_index,false,,,,,,,,,outside scheduled-news blackout windows
1,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_5277:runner_target_hit:5284,ESU26-CME:2:5277:delta_impulse_continue_10bar_2.5pt_50d:candidate_signal:long,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_5277,ESU26-CME,long,5277,5284,2026-05-29  10:54:00,2026-5-29 11:15:00.000000,7657.25,7647.25,7662.25,7665.25,7662.25,7665.25,runner_target_hit,true,7,13,650,7,50,593,ES two-contract scaled scalp; first_target_points=5; stop_points=10; runner_target_points=8; runner_stop_mode=initial; slippage_ticks_per_contract=round_turn_default; entry_match_mode=bar_index,false,,,,,,,,,outside scheduled-news blackout windows
1,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_5282:runner_target_hit:5311,ESU26-CME:2:5282:delta_impulse_continue_10bar_2.5pt_50d:candidate_signal:long,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_5282,ESU26-CME,long,5282,5311,2026-05-29  11:09:00,2026-5-29 12:39:00.000000,7662.25,7652.25,7667.25,7670.25,7667.25,7670.25,runner_target_hit,true,29,13,650,7,50,593,ES two-contract scaled scalp; first_target_points=5; stop_points=10; runner_target_points=8; runner_stop_mode=initial; slippage_ticks_per_contract=round_turn_default; entry_match_mode=bar_index,false,,,,,,,,,outside scheduled-news blackout windows
1,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_5393:runner_target_hit:5400,ESU26-CME:2:5393:delta_impulse_continue_10bar_2.5pt_50d:candidate_signal:short,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_5393,ESU26-CME,short,5393,5400,2026-06-01  10:15:00,2026-6-1 10:36:00.000000,7652,7662,7647,7644,7647,7644,runner_target_hit,true,7,13,650,7,50,593,ES two-contract scaled scalp; first_target_points=5; stop_points=10; runner_target_points=8; runner_stop_mode=initial; slippage_ticks_per_contract=round_turn_default; entry_match_mode=bar_index,false,,,,,,,,,outside scheduled-news blackout windows
1,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_5400:full_stop_hit:5418,ESU26-CME:2:5400:delta_impulse_continue_10bar_2.5pt_50d:candidate_signal:short,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_5400,ESU26-CME,short,5400,5418,2026-06-01  10:36:00,2026-6-1 11:30:00.000000,7644.5,7654.5,7639.5,7636.5,7654.5,7654.5,full_stop_hit,false,18,-20,-1000,7,50,-1057,ES two-contract scaled scalp; first_target_points=5; stop_points=10; runner_target_points=8; runner_stop_mode=initial; slippage_ticks_per_contract=round_turn_default; entry_match_mode=bar_index,false,,,,,,,,,outside scheduled-news blackout windows
1,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_5405:full_stop_hit:5418,ESU26-CME:2:5405:delta_impulse_continue_10bar_2.5pt_50d:candidate_signal:short,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_5405,ESU26-CME,short,5405,5418,2026-06-01  10:51:00,2026-6-1 11:30:00.000000,7645,7655,7640,7637,7655,7655,full_stop_hit,false,13,-20,-1000,7,50,-1057,ES two-contract scaled scalp; first_target_points=5; stop_points=10; runner_target_points=8; runner_stop_mode=initial; slippage_ticks_per_contract=round_turn_default; entry_match_mode=bar_index,false,,,,,,,,,outside scheduled-news blackout windows
1,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_5430:runner_initial_stop_hit:5443,ESU26-CME:2:5430:delta_impulse_continue_10bar_2.5pt_50d:candidate_signal:short,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_5430,ESU26-CME,short,5430,5443,2026-06-01  12:09:00,2026-6-1 12:51:00.000000,7655,7665,7650,7647,7650,7665,runner_initial_stop_hit,true,13,-5,-250,7,50,-307,ES two-contract scaled scalp; first_target_points=5; stop_points=10; runner_target_points=8; runner_stop_mode=initial; slippage_ticks_per_contract=round_turn_default; entry_match_mode=bar_index,false,,,,,,,,,outside scheduled-news blackout windows
1,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_5461:full_stop_hit:5497,ESU26-CME:2:5461:delta_impulse_continue_10bar_2.5pt_50d:candidate_signal:long,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_5461,ESU26-CME,long,5461,5497,2026-06-01  13:45:00,2026-6-1 15:48:00.000000,7688.75,7678.75,7693.75,7696.75,7678.75,7678.75,full_stop_hit,false,36,-20,-1000,7,50,-1057,ES two-contract scaled scalp; first_target_points=5; stop_points=10; runner_target_points=8; runner_stop_mode=initial; slippage_ticks_per_contract=round_turn_default; entry_match_mode=bar_index,false,,,,,,,,,outside scheduled-news blackout windows
1,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_5466:full_stop_hit:5498,ESU26-CME:2:5466:delta_impulse_continue_10bar_2.5pt_50d:candidate_signal:long,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_5466,ESU26-CME,long,5466,5498,2026-06-01  14:00:00,2026-6-1 15:51:00.000000,7686.75,7676.75,7691.75,7694.75,7676.75,7676.75,full_stop_hit,false,32,-20,-1000,7,50,-1057,ES two-contract scaled scalp; first_target_points=5; stop_points=10; runner_target_points=8; runner_stop_mode=initial; slippage_ticks_per_contract=round_turn_default; entry_match_mode=bar_index,false,,,,,,,,,outside scheduled-news blackout windows
1,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_5538:full_stop_hit:5581,ESU26-CME:2:5538:delta_impulse_continue_10bar_2.5pt_50d:candidate_signal:long,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_5538,ESU26-CME,long,5538,5581,2026-06-02  11:12:00,2026-6-2 13:24:00.000000,7689.75,7679.75,7694.75,7697.75,7679.75,7679.75,full_stop_hit,false,43,-20,-1000,7,50,-1057,ES two-contract scaled scalp; first_target_points=5; stop_points=10; runner_target_points=8; runner_stop_mode=initial; slippage_ticks_per_contract=round_turn_default; entry_match_mode=bar_index,false,,,,,,,,,outside scheduled-news blackout windows
1,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_5543:full_stop_hit:5585,ESU26-CME:2:5543:delta_impulse_continue_10bar_2.5pt_50d:candidate_signal:long,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_5543,ESU26-CME,long,5543,5585,2026-06-02  11:27:00,2026-6-2 13:36:00.000000,7689.25,7679.25,7694.25,7697.25,7679.25,7679.25,full_stop_hit,false,42,-20,-1000,7,50,-1057,ES two-contract scaled scalp; first_target_points=5; stop_points=10; runner_target_points=8; runner_stop_mode=initial; slippage_ticks_per_contract=round_turn_default; entry_match_mode=bar_index,false,,,,,,,,,outside scheduled-news blackout windows
1,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_5550:runner_target_hit:5586,ESU26-CME:2:5550:delta_impulse_continue_10bar_2.5pt_50d:candidate_signal:short,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_5550,ESU26-CME,short,5550,5586,2026-06-02  11:48:00,2026-6-2 13:39:00.000000,7686.5,7696.5,7681.5,7678.5,7681.5,7678.5,runner_target_hit,true,36,13,650,7,50,593,ES two-contract scaled scalp; first_target_points=5; stop_points=10; runner_target_points=8; runner_stop_mode=initial; slippage_ticks_per_contract=round_turn_default; entry_match_mode=bar_index,false,,,,,,,,,outside scheduled-news blackout windows
1,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_5711:full_stop_hit:5720,ESU26-CME:2:5711:delta_impulse_continue_10bar_2.5pt_50d:candidate_signal:short,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_5711,ESU26-CME,short,5711,5720,2026-06-03  13:15:00,2026-6-3 13:42:00.000000,7630.75,7640.75,7625.75,7622.75,7640.75,7640.75,full_stop_hit,false,9,-20,-1000,7,50,-1057,ES two-contract scaled scalp; first_target_points=5; stop_points=10; runner_target_points=8; runner_stop_mode=initial; slippage_ticks_per_contract=round_turn_default; entry_match_mode=bar_index,false,,,,,,,,,outside scheduled-news blackout windows
1,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_5736:full_stop_hit:5747,ESU26-CME:2:5736:delta_impulse_continue_10bar_2.5pt_50d:candidate_signal:long,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_5736,ESU26-CME,long,5736,5747,2026-06-03  14:30:00,2026-6-3 15:03:00.000000,7648.75,7638.75,7653.75,7656.75,7638.75,7638.75,full_stop_hit,false,11,-20,-1000,7,50,-1057,ES two-contract scaled scalp; first_target_points=5; stop_points=10; runner_target_points=8; runner_stop_mode=initial; slippage_ticks_per_contract=round_turn_default; entry_match_mode=bar_index,false,,,,,,,,,outside scheduled-news blackout windows
1,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_5741:full_stop_hit:5749,ESU26-CME:2:5741:delta_impulse_continue_10bar_2.5pt_50d:candidate_signal:long,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_5741,ESU26-CME,long,5741,5749,2026-06-03  14:45:00,2026-6-3 15:09:00.000000,7647.75,7637.75,7652.75,7655.75,7637.75,7637.75,full_stop_hit,false,8,-20,-1000,7,50,-1057,ES two-contract scaled scalp; first_target_points=5; stop_points=10; runner_target_points=8; runner_stop_mode=initial; slippage_ticks_per_contract=round_turn_default; entry_match_mode=bar_index,false,,,,,,,,,outside scheduled-news blackout windows
1,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_5760:full_stop_hit:5764,ESU26-CME:2:5760:delta_impulse_continue_10bar_2.5pt_50d:candidate_signal:long,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_5760,ESU26-CME,long,5760,5764,2026-06-03  15:42:00,2026-6-3 15:54:00.000000,7644.5,7634.5,7649.5,7652.5,7634.5,7634.5,full_stop_hit,false,4,-20,-1000,7,50,-1057,ES two-contract scaled scalp; first_target_points=5; stop_points=10; runner_target_points=8; runner_stop_mode=initial; slippage_ticks_per_contract=round_turn_default; entry_match_mode=bar_index,false,,,,,,,,,outside scheduled-news blackout windows
1,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_5786:runner_target_hit:5790,ESU26-CME:2:5786:delta_impulse_continue_10bar_2.5pt_50d:candidate_signal:long,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_5786,ESU26-CME,long,5786,5790,2026-06-04  10:15:00,2026-6-4 10:27:00.000000,7625.5,7615.5,7630.5,7633.5,7630.5,7633.5,runner_target_hit,true,4,13,650,7,50,593,ES two-contract scaled scalp; first_target_points=5; stop_points=10; runner_target_points=8; runner_stop_mode=initial; slippage_ticks_per_contract=round_turn_default; entry_match_mode=bar_index,false,,,,,,,,,outside scheduled-news blackout windows
1,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_5801:runner_target_hit:5803,ESU26-CME:2:5801:delta_impulse_continue_10bar_2.5pt_50d:candidate_signal:long,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_5801,ESU26-CME,long,5801,5803,2026-06-04  11:00:00,2026-6-4 11:06:00.000000,7636.5,7626.5,7641.5,7644.5,7641.5,7644.5,runner_target_hit,true,2,13,650,7,50,593,ES two-contract scaled scalp; first_target_points=5; stop_points=10; runner_target_points=8; runner_stop_mode=initial; slippage_ticks_per_contract=round_turn_default; entry_match_mode=bar_index,false,,,,,,,,,outside scheduled-news blackout windows
1,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_5806:full_stop_hit:5817,ESU26-CME:2:5806:delta_impulse_continue_10bar_2.5pt_50d:candidate_signal:long,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_5806,ESU26-CME,long,5806,5817,2026-06-04  11:15:00,2026-6-4 11:48:00.000000,7650,7640,7655,7658,7640,7640,full_stop_hit,false,11,-20,-1000,7,50,-1057,ES two-contract scaled scalp; first_target_points=5; stop_points=10; runner_target_points=8; runner_stop_mode=initial; slippage_ticks_per_contract=round_turn_default; entry_match_mode=bar_index,false,,,,,,,,,outside scheduled-news blackout windows
1,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_5811:runner_target_hit:5826,ESU26-CME:2:5811:delta_impulse_continue_10bar_2.5pt_50d:candidate_signal:long,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_5811,ESU26-CME,long,5811,5826,2026-06-04  11:30:00,2026-6-4 12:15:00.000000,7647.5,7637.5,7652.5,7655.5,7652.5,7655.5,runner_target_hit,true,15,13,650,7,50,593,ES two-contract scaled scalp; first_target_points=5; stop_points=10; runner_target_points=8; runner_stop_mode=initial; slippage_ticks_per_contract=round_turn_default; entry_match_mode=bar_index,false,,,,,,,,,outside scheduled-news blackout windows
1,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_5831:runner_target_hit:5850,ESU26-CME:2:5831:delta_impulse_continue_10bar_2.5pt_50d:candidate_signal:long,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_5831,ESU26-CME,long,5831,5850,2026-06-04  12:30:00,2026-6-4 13:27:00.000000,7654.75,7644.75,7659.75,7662.75,7659.75,7662.75,runner_target_hit,true,19,13,650,7,50,593,ES two-contract scaled scalp; first_target_points=5; stop_points=10; runner_target_points=8; runner_stop_mode=initial; slippage_ticks_per_contract=round_turn_default; entry_match_mode=bar_index,false,,,,,,,,,outside scheduled-news blackout windows
1,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_5837:runner_target_hit:5859,ESU26-CME:2:5837:delta_impulse_continue_10bar_2.5pt_50d:candidate_signal:long,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_5837,ESU26-CME,long,5837,5859,2026-06-04  12:48:00,2026-6-4 13:57:00.000000,7659.25,7649.25,7664.25,7667.25,7664.25,7667.25,runner_target_hit,true,22,13,650,7,50,593,ES two-contract scaled scalp; first_target_points=5; stop_points=10; runner_target_points=8; runner_stop_mode=initial; slippage_ticks_per_contract=round_turn_default; entry_match_mode=bar_index,false,,,,,,,,,outside scheduled-news blackout windows
1,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_5934:full_stop_hit:5937,ESU26-CME:2:5934:delta_impulse_continue_10bar_2.5pt_50d:candidate_signal:long,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_5934,ESU26-CME,long,5934,5937,2026-06-05  10:57:00,2026-6-5 11:06:00.000000,7585.25,7575.25,7590.25,7593.25,7575.25,7575.25,full_stop_hit,false,3,-20,-1000,7,50,-1057,ES two-contract scaled scalp; first_target_points=5; stop_points=10; runner_target_points=8; runner_stop_mode=initial; slippage_ticks_per_contract=round_turn_default; entry_match_mode=bar_index,false,,,,,,,,,outside scheduled-news blackout windows
1,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_5947:runner_target_hit:5955,ESU26-CME:2:5947:delta_impulse_continue_10bar_2.5pt_50d:candidate_signal:short,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_5947,ESU26-CME,short,5947,5955,2026-06-05  11:36:00,2026-6-5 12:00:00.000000,7555.25,7565.25,7550.25,7547.25,7550.25,7547.25,runner_target_hit,true,8,13,650,7,50,593,ES two-contract scaled scalp; first_target_points=5; stop_points=10; runner_target_points=8; runner_stop_mode=initial; slippage_ticks_per_contract=round_turn_default; entry_match_mode=bar_index,false,,,,,,,,,outside scheduled-news blackout windows
1,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_5952:runner_target_hit:5956,ESU26-CME:2:5952:delta_impulse_continue_10bar_2.5pt_50d:candidate_signal:short,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_5952,ESU26-CME,short,5952,5956,2026-06-05  11:51:00,2026-6-5 12:03:00.000000,7553.75,7563.75,7548.75,7545.75,7548.75,7545.75,runner_target_hit,true,4,13,650,7,50,593,ES two-contract scaled scalp; first_target_points=5; stop_points=10; runner_target_points=8; runner_stop_mode=initial; slippage_ticks_per_contract=round_turn_default; entry_match_mode=bar_index,false,,,,,,,,,outside scheduled-news blackout windows
1,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_5958:runner_target_hit:5960,ESU26-CME:2:5958:delta_impulse_continue_10bar_2.5pt_50d:candidate_signal:short,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_5958,ESU26-CME,short,5958,5960,2026-06-05  12:09:00,2026-6-5 12:15:00.000000,7542,7552,7537,7534,7537,7534,runner_target_hit,true,2,13,650,7,50,593,ES two-contract scaled scalp; first_target_points=5; stop_points=10; runner_target_points=8; runner_stop_mode=initial; slippage_ticks_per_contract=round_turn_default; entry_match_mode=bar_index,false,,,,,,,,,outside scheduled-news blackout windows
1,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_5963:runner_target_hit:5965,ESU26-CME:2:5963:delta_impulse_continue_10bar_2.5pt_50d:candidate_signal:short,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_5963,ESU26-CME,short,5963,5965,2026-06-05  12:24:00,2026-6-5 12:30:00.000000,7540.25,7550.25,7535.25,7532.25,7535.25,7532.25,runner_target_hit,true,2,13,650,7,50,593,ES two-contract scaled scalp; first_target_points=5; stop_points=10; runner_target_points=8; runner_stop_mode=initial; slippage_ticks_per_contract=round_turn_default; entry_match_mode=bar_index,false,,,,,,,,,outside scheduled-news blackout windows
1,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_5968:runner_target_hit:5970,ESU26-CME:2:5968:delta_impulse_continue_10bar_2.5pt_50d:candidate_signal:short,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_5968,ESU26-CME,short,5968,5970,2026-06-05  12:39:00,2026-6-5 12:45:00.000000,7522,7532,7517,7514,7517,7514,runner_target_hit,true,2,13,650,7,50,593,ES two-contract scaled scalp; first_target_points=5; stop_points=10; runner_target_points=8; runner_stop_mode=initial; slippage_ticks_per_contract=round_turn_default; entry_match_mode=bar_index,false,,,,,,,,,outside scheduled-news blackout windows
1,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_6059:runner_target_hit:6061,ESU26-CME:2:6059:delta_impulse_continue_10bar_2.5pt_50d:candidate_signal:long,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_6059,ESU26-CME,long,6059,6061,2026-06-08  10:27:00,2026-6-8 10:33:00.000000,7509.5,7499.5,7514.5,7517.5,7514.5,7517.5,runner_target_hit,true,2,13,650,7,50,593,ES two-contract scaled scalp; first_target_points=5; stop_points=10; runner_target_points=8; runner_stop_mode=initial; slippage_ticks_per_contract=round_turn_default; entry_match_mode=bar_index,false,,,,,,,,,outside scheduled-news blackout windows
1,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_6064:runner_target_hit:6065,ESU26-CME:2:6064:delta_impulse_continue_10bar_2.5pt_50d:candidate_signal:long,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_6064,ESU26-CME,long,6064,6065,2026-06-08  10:42:00,2026-6-8 10:45:00.000000,7511.25,7501.25,7516.25,7519.25,7516.25,7519.25,runner_target_hit,true,1,13,650,7,50,593,ES two-contract scaled scalp; first_target_points=5; stop_points=10; runner_target_points=8; runner_stop_mode=initial; slippage_ticks_per_contract=round_turn_default; entry_match_mode=bar_index,false,,,,,,,,,outside scheduled-news blackout windows
1,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_6069:full_stop_hit:6078,ESU26-CME:2:6069:delta_impulse_continue_10bar_2.5pt_50d:candidate_signal:long,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_6069,ESU26-CME,long,6069,6078,2026-06-08  10:57:00,2026-6-8 11:24:00.000000,7534.75,7524.75,7539.75,7542.75,7524.75,7524.75,full_stop_hit,false,9,-20,-1000,7,50,-1057,ES two-contract scaled scalp; first_target_points=5; stop_points=10; runner_target_points=8; runner_stop_mode=initial; slippage_ticks_per_contract=round_turn_default; entry_match_mode=bar_index,false,,,,,,,,,outside scheduled-news blackout windows
1,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_6074:full_stop_hit:6079,ESU26-CME:2:6074:delta_impulse_continue_10bar_2.5pt_50d:candidate_signal:long,delta_impulse_continue_10bar_2.5pt_50d_ESU26-CME_6074,ESU26-CME,long,6074,6079,2026-06-08  11:12:00,2026-6-8 11:27:00.000000,7533,7523,7538,7541,7523,7523,full_stop_hit,false,5,-20,-1000,7,50,-1057,ES two-contract scaled scalp; first_target_points=5; stop_points=10; runner_target_points=8; runner_stop_mode=initial; slippage_ticks_per_contract=round_turn_default; entry_match_mode=bar_index,false,,,,,,,,,outside scheduled-news blackout windows
