schema_version,split_id,sample,selected_on_train,trade_dates,strategy_id,trade_date,sample_signal_occurrence,sample_duplicate_signal,signal_id,symbol,direction,entry_bar_index,entry_time,entry_price,selected_first_target_points,selected_stop_points,selected_runner_target_points,selected_runner_stop_mode,exit_reason,exit_bar_index,exit_time,stop_price,first_target_price,runner_target_price,leg1_exit_price,runner_exit_price,first_target_hit,holding_bars,gross_points,gross_usd,commission_usd,slippage_usd,net_usd,notes
1,scaled_scalp_walk_forward_window=31:train_dates=20:holdout_dates=5,holdout,true,2026-01-15;2026-01-16;2026-01-19;2026-01-20;2026-01-21,vwap_delta_exhaustion_fade_2pt_10d_cl0.5,2026-01-21,1,false,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-01-21_7185_short_0,ESU26-CME,short,7185,2026-1-21 10:00:00.000000,6994.25,5,10,10,initial,runner_initial_stop_hit,7195,2026-1-21 10:30:00.000000,7004.25,6989.25,6984.25,6989.25,7004.25,true,10,-5,-250,7,25,-282,ES two-contract scaled scalp; first_target_points=5; stop_points=10; runner_target_points=10; runner_stop_mode=initial; slippage_ticks_per_contract=1; entry_match_mode=bar_index
1,scaled_scalp_walk_forward_window=31:train_dates=20:holdout_dates=5,holdout,true,2026-01-15;2026-01-16;2026-01-19;2026-01-20;2026-01-21,vwap_delta_exhaustion_fade_2pt_10d_cl0.5,2026-01-21,1,false,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-01-21_7197_short_1,ESU26-CME,short,7197,2026-1-21 10:36:00.000000,7011.25,5,10,10,initial,runner_target_hit,7217,2026-1-21 11:36:00.000000,7021.25,7006.25,7001.25,7006.25,7001.25,true,20,15,750,7,25,718,ES two-contract scaled scalp; first_target_points=5; stop_points=10; runner_target_points=10; runner_stop_mode=initial; slippage_ticks_per_contract=1; entry_match_mode=bar_index
1,scaled_scalp_walk_forward_window=31:train_dates=20:holdout_dates=5,holdout,true,2026-01-15;2026-01-16;2026-01-19;2026-01-20;2026-01-21,vwap_delta_exhaustion_fade_2pt_10d_cl0.5,2026-01-21,1,false,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-01-21_7207_short_2,ESU26-CME,short,7207,2026-1-21 11:06:00.000000,7011.25,5,10,10,initial,runner_target_hit,7217,2026-1-21 11:36:00.000000,7021.25,7006.25,7001.25,7006.25,7001.25,true,10,15,750,7,25,718,ES two-contract scaled scalp; first_target_points=5; stop_points=10; runner_target_points=10; runner_stop_mode=initial; slippage_ticks_per_contract=1; entry_match_mode=bar_index
1,scaled_scalp_walk_forward_window=31:train_dates=20:holdout_dates=5,holdout,true,2026-01-15;2026-01-16;2026-01-19;2026-01-20;2026-01-21,vwap_delta_exhaustion_fade_2pt_10d_cl0.5,2026-01-21,1,false,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-01-21_7213_short_3,ESU26-CME,short,7213,2026-1-21 11:24:00.000000,7009.75,5,10,10,initial,runner_target_hit,7217,2026-1-21 11:36:00.000000,7019.75,7004.75,6999.75,7004.75,6999.75,true,4,15,750,7,25,718,ES two-contract scaled scalp; first_target_points=5; stop_points=10; runner_target_points=10; runner_stop_mode=initial; slippage_ticks_per_contract=1; entry_match_mode=bar_index
1,scaled_scalp_walk_forward_window=31:train_dates=20:holdout_dates=5,holdout,true,2026-01-15;2026-01-16;2026-01-19;2026-01-20;2026-01-21,vwap_delta_exhaustion_fade_2pt_10d_cl0.5,2026-01-21,1,false,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-01-21_7255_long_4,ESU26-CME,long,7255,2026-1-21 13:30:00.000000,6976.75,5,10,10,initial,full_stop_hit,7257,2026-1-21 13:36:00.000000,6966.75,6981.75,6986.75,6966.75,6966.75,false,2,-20,-1000,7,25,-1032,ES two-contract scaled scalp; first_target_points=5; stop_points=10; runner_target_points=10; runner_stop_mode=initial; slippage_ticks_per_contract=1; entry_match_mode=bar_index
1,scaled_scalp_walk_forward_window=31:train_dates=20:holdout_dates=5,holdout,true,2026-01-15;2026-01-16;2026-01-19;2026-01-20;2026-01-21,vwap_delta_exhaustion_fade_2pt_10d_cl0.5,2026-01-21,1,false,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-01-21_7289_short_5,ESU26-CME,short,7289,2026-1-21 15:12:00.000000,7040.75,5,10,10,initial,runner_target_hit,7291,2026-1-21 15:18:00.000000,7050.75,7035.75,7030.75,7035.75,7030.75,true,2,15,750,7,25,718,ES two-contract scaled scalp; first_target_points=5; stop_points=10; runner_target_points=10; runner_stop_mode=initial; slippage_ticks_per_contract=1; entry_match_mode=bar_index
1,scaled_scalp_walk_forward_window=31:train_dates=20:holdout_dates=5,holdout,true,2026-01-15;2026-01-16;2026-01-19;2026-01-20;2026-01-21,vwap_delta_exhaustion_fade_2pt_10d_cl0.5,2026-01-21,1,false,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-01-21_7295_short_6,ESU26-CME,short,7295,2026-1-21 15:30:00.000000,7019.5,5,10,10,initial,full_stop_hit,7296,2026-1-21 15:33:00.000000,7029.5,7014.5,7009.5,7029.5,7029.5,false,1,-20,-1000,7,25,-1032,ES two-contract scaled scalp; first_target_points=5; stop_points=10; runner_target_points=10; runner_stop_mode=initial; slippage_ticks_per_contract=1; entry_match_mode=bar_index
1,scaled_scalp_walk_forward_window=36:train_dates=20:holdout_dates=5,holdout,true,2026-01-22;2026-01-23;2026-01-26;2026-01-27;2026-01-28,vwap_delta_exhaustion_fade_2pt_10d_cl0.5,2026-01-22,1,false,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-01-22_7319_long_0,ESU26-CME,long,7319,2026-1-22 09:57:00.000000,7048.25,5,10,10,initial,full_stop_hit,7322,2026-1-22 10:06:00.000000,7038.25,7053.25,7058.25,7038.25,7038.25,false,3,-20,-1000,7,25,-1032,ES two-contract scaled scalp; first_target_points=5; stop_points=10; runner_target_points=10; runner_stop_mode=initial; slippage_ticks_per_contract=1; entry_match_mode=bar_index
1,scaled_scalp_walk_forward_window=36:train_dates=20:holdout_dates=5,holdout,true,2026-01-22;2026-01-23;2026-01-26;2026-01-27;2026-01-28,vwap_delta_exhaustion_fade_2pt_10d_cl0.5,2026-01-22,1,false,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-01-22_7351_short_1,ESU26-CME,short,7351,2026-1-22 11:33:00.000000,7067,5,10,10,initial,full_stop_hit,7370,2026-1-22 12:30:00.000000,7077,7062,7057,7077,7077,false,19,-20,-1000,7,25,-1032,ES two-contract scaled scalp; first_target_points=5; stop_points=10; runner_target_points=10; runner_stop_mode=initial; slippage_ticks_per_contract=1; entry_match_mode=bar_index
1,scaled_scalp_walk_forward_window=36:train_dates=20:holdout_dates=5,holdout,true,2026-01-22;2026-01-23;2026-01-26;2026-01-27;2026-01-28,vwap_delta_exhaustion_fade_2pt_10d_cl0.5,2026-01-22,1,false,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-01-22_7357_short_2,ESU26-CME,short,7357,2026-1-22 11:51:00.000000,7071.75,5,10,10,initial,runner_target_hit,7418,2026-1-22 14:54:00.000000,7081.75,7066.75,7061.75,7066.75,7061.75,true,61,15,750,7,25,718,ES two-contract scaled scalp; first_target_points=5; stop_points=10; runner_target_points=10; runner_stop_mode=initial; slippage_ticks_per_contract=1; entry_match_mode=bar_index
1,scaled_scalp_walk_forward_window=36:train_dates=20:holdout_dates=5,holdout,true,2026-01-22;2026-01-23;2026-01-26;2026-01-27;2026-01-28,vwap_delta_exhaustion_fade_2pt_10d_cl0.5,2026-01-22,1,false,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-01-22_7368_short_3,ESU26-CME,short,7368,2026-1-22 12:24:00.000000,7070.25,5,10,10,initial,full_stop_hit,7377,2026-1-22 12:51:00.000000,7080.25,7065.25,7060.25,7080.25,7080.25,false,9,-20,-1000,7,25,-1032,ES two-contract scaled scalp; first_target_points=5; stop_points=10; runner_target_points=10; runner_stop_mode=initial; slippage_ticks_per_contract=1; entry_match_mode=bar_index
1,scaled_scalp_walk_forward_window=36:train_dates=20:holdout_dates=5,holdout,true,2026-01-22;2026-01-23;2026-01-26;2026-01-27;2026-01-28,vwap_delta_exhaustion_fade_2pt_10d_cl0.5,2026-01-22,1,false,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-01-22_7379_short_4,ESU26-CME,short,7379,2026-1-22 12:57:00.000000,7079.25,5,10,10,initial,runner_target_hit,7399,2026-1-22 13:57:00.000000,7089.25,7074.25,7069.25,7074.25,7069.25,true,20,15,750,7,25,718,ES two-contract scaled scalp; first_target_points=5; stop_points=10; runner_target_points=10; runner_stop_mode=initial; slippage_ticks_per_contract=1; entry_match_mode=bar_index
1,scaled_scalp_walk_forward_window=36:train_dates=20:holdout_dates=5,holdout,true,2026-01-22;2026-01-23;2026-01-26;2026-01-27;2026-01-28,vwap_delta_exhaustion_fade_2pt_10d_cl0.5,2026-01-22,1,false,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-01-22_7384_short_5,ESU26-CME,short,7384,2026-1-22 13:12:00.000000,7074.25,5,10,10,initial,runner_target_hit,7418,2026-1-22 14:54:00.000000,7084.25,7069.25,7064.25,7069.25,7064.25,true,34,15,750,7,25,718,ES two-contract scaled scalp; first_target_points=5; stop_points=10; runner_target_points=10; runner_stop_mode=initial; slippage_ticks_per_contract=1; entry_match_mode=bar_index
1,scaled_scalp_walk_forward_window=36:train_dates=20:holdout_dates=5,holdout,true,2026-01-22;2026-01-23;2026-01-26;2026-01-27;2026-01-28,vwap_delta_exhaustion_fade_2pt_10d_cl0.5,2026-01-22,1,false,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-01-22_7389_short_6,ESU26-CME,short,7389,2026-1-22 13:27:00.000000,7074,5,10,10,initial,runner_target_hit,7418,2026-1-22 14:54:00.000000,7084,7069,7064,7069,7064,true,29,15,750,7,25,718,ES two-contract scaled scalp; first_target_points=5; stop_points=10; runner_target_points=10; runner_stop_mode=initial; slippage_ticks_per_contract=1; entry_match_mode=bar_index
1,scaled_scalp_walk_forward_window=36:train_dates=20:holdout_dates=5,holdout,true,2026-01-22;2026-01-23;2026-01-26;2026-01-27;2026-01-28,vwap_delta_exhaustion_fade_2pt_10d_cl0.5,2026-01-22,1,false,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-01-22_7404_short_7,ESU26-CME,short,7404,2026-1-22 14:12:00.000000,7076.25,5,10,10,initial,runner_target_hit,7414,2026-1-22 14:42:00.000000,7086.25,7071.25,7066.25,7071.25,7066.25,true,10,15,750,7,25,718,ES two-contract scaled scalp; first_target_points=5; stop_points=10; runner_target_points=10; runner_stop_mode=initial; slippage_ticks_per_contract=1; entry_match_mode=bar_index
1,scaled_scalp_walk_forward_window=36:train_dates=20:holdout_dates=5,holdout,true,2026-01-22;2026-01-23;2026-01-26;2026-01-27;2026-01-28,vwap_delta_exhaustion_fade_2pt_10d_cl0.5,2026-01-22,1,false,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-01-22_7409_short_8,ESU26-CME,short,7409,2026-1-22 14:27:00.000000,7075.75,5,10,10,initial,runner_target_hit,7415,2026-1-22 14:45:00.000000,7085.75,7070.75,7065.75,7070.75,7065.75,true,6,15,750,7,25,718,ES two-contract scaled scalp; first_target_points=5; stop_points=10; runner_target_points=10; runner_stop_mode=initial; slippage_ticks_per_contract=1; entry_match_mode=bar_index
1,scaled_scalp_walk_forward_window=36:train_dates=20:holdout_dates=5,holdout,true,2026-01-22;2026-01-23;2026-01-26;2026-01-27;2026-01-28,vwap_delta_exhaustion_fade_2pt_10d_cl0.5,2026-01-22,1,false,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-01-22_7417_short_9,ESU26-CME,short,7417,2026-1-22 14:51:00.000000,7065,5,10,10,initial,runner_target_hit,7428,2026-1-22 15:24:00.000000,7075,7060,7055,7060,7055,true,11,15,750,7,25,718,ES two-contract scaled scalp; first_target_points=5; stop_points=10; runner_target_points=10; runner_stop_mode=initial; slippage_ticks_per_contract=1; entry_match_mode=bar_index
1,scaled_scalp_walk_forward_window=36:train_dates=20:holdout_dates=5,holdout,true,2026-01-22;2026-01-23;2026-01-26;2026-01-27;2026-01-28,vwap_delta_exhaustion_fade_2pt_10d_cl0.5,2026-01-23,1,false,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-01-23_7455_short_0,ESU26-CME,short,7455,2026-1-23 10:00:00.000000,7056.5,5,10,10,initial,runner_initial_stop_hit,7471,2026-1-23 10:48:00.000000,7066.5,7051.5,7046.5,7051.5,7066.5,true,16,-5,-250,7,25,-282,ES two-contract scaled scalp; first_target_points=5; stop_points=10; runner_target_points=10; runner_stop_mode=initial; slippage_ticks_per_contract=1; entry_match_mode=bar_index
1,scaled_scalp_walk_forward_window=36:train_dates=20:holdout_dates=5,holdout,true,2026-01-22;2026-01-23;2026-01-26;2026-01-27;2026-01-28,vwap_delta_exhaustion_fade_2pt_10d_cl0.5,2026-01-23,1,false,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-01-23_7465_short_1,ESU26-CME,short,7465,2026-1-23 10:30:00.000000,7059.5,5,10,10,initial,full_stop_hit,7471,2026-1-23 10:48:00.000000,7069.5,7054.5,7049.5,7069.5,7069.5,false,6,-20,-1000,7,25,-1032,ES two-contract scaled scalp; first_target_points=5; stop_points=10; runner_target_points=10; runner_stop_mode=initial; slippage_ticks_per_contract=1; entry_match_mode=bar_index
1,scaled_scalp_walk_forward_window=36:train_dates=20:holdout_dates=5,holdout,true,2026-01-22;2026-01-23;2026-01-26;2026-01-27;2026-01-28,vwap_delta_exhaustion_fade_2pt_10d_cl0.5,2026-01-23,1,false,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-01-23_7491_short_2,ESU26-CME,short,7491,2026-1-23 11:48:00.000000,7071,5,10,10,initial,runner_target_hit,7495,2026-1-23 12:00:00.000000,7081,7066,7061,7066,7061,true,4,15,750,7,25,718,ES two-contract scaled scalp; first_target_points=5; stop_points=10; runner_target_points=10; runner_stop_mode=initial; slippage_ticks_per_contract=1; entry_match_mode=bar_index
1,scaled_scalp_walk_forward_window=36:train_dates=20:holdout_dates=5,holdout,true,2026-01-22;2026-01-23;2026-01-26;2026-01-27;2026-01-28,vwap_delta_exhaustion_fade_2pt_10d_cl0.5,2026-01-23,1,false,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-01-23_7496_short_3,ESU26-CME,short,7496,2026-1-23 12:03:00.000000,7064.25,5,10,10,initial,runner_target_hit,7509,2026-1-23 12:42:00.000000,7074.25,7059.25,7054.25,7059.25,7054.25,true,13,15,750,7,25,718,ES two-contract scaled scalp; first_target_points=5; stop_points=10; runner_target_points=10; runner_stop_mode=initial; slippage_ticks_per_contract=1; entry_match_mode=bar_index
1,scaled_scalp_walk_forward_window=36:train_dates=20:holdout_dates=5,holdout,true,2026-01-22;2026-01-23;2026-01-26;2026-01-27;2026-01-28,vwap_delta_exhaustion_fade_2pt_10d_cl0.5,2026-01-23,1,false,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-01-23_7510_long_4,ESU26-CME,long,7510,2026-1-23 12:45:00.000000,7055.5,5,10,10,initial,full_stop_hit,7514,2026-1-23 12:57:00.000000,7045.5,7060.5,7065.5,7045.5,7045.5,false,4,-20,-1000,7,25,-1032,ES two-contract scaled scalp; first_target_points=5; stop_points=10; runner_target_points=10; runner_stop_mode=initial; slippage_ticks_per_contract=1; entry_match_mode=bar_index
