schema_version,split_id,sample,selected_on_train,trade_dates,experiment_id,strategy_id,direction_filter,first_target_points,stop_points,runner_target_points,runner_stop_mode,input_signal_rows,input_candidates,evaluated_trades,full_stops,first_target_hits,runner_target_hits,runner_stop_exits,end_of_session_exits,other_exits,positive_net_trades,positive_net_rate,gross_usd,net_usd,average_net_usd,long_trades,short_trades,notes
1,scaled_scalp_walk_forward_window=6:train_dates=8:holdout_dates=1,holdout,true,2026-06-15,signal_scaled_scalp:strategy=impulse_continue_3bar_1.5pt:direction=all:first_target_points=1.5:stop_points=1:runner_target_points=5:runner_stop_mode=initial,impulse_continue_3bar_1.5pt,all,1.5,1,5,initial,4,4,4,1,3,0,3,0,0,0,0,-25,-153,-38.25,2,2,"two-contract post-signal scalp: one contract exits at first target, one runner uses selected stop mode and runner target"
1,scaled_scalp_walk_forward_window=7:train_dates=8:holdout_dates=1,train,true,2026-06-04;2026-06-05;2026-06-08;2026-06-09;2026-06-10;2026-06-11;2026-06-12;2026-06-15,signal_scaled_scalp:strategy=impulse_continue_3bar_1.5pt:direction=all:first_target_points=1.5:stop_points=1:runner_target_points=5:runner_stop_mode=initial,impulse_continue_3bar_1.5pt,all,1.5,1,5,initial,51,51,51,31,20,11,9,0,0,11,0.21568627,700,-932,-18.2745098,20,31,"two-contract post-signal scalp: one contract exits at first target, one runner uses selected stop mode and runner target"
1,scaled_scalp_walk_forward_window=7:train_dates=8:holdout_dates=1,holdout,true,2026-06-16,signal_scaled_scalp:strategy=impulse_continue_3bar_1.5pt:direction=all:first_target_points=1.5:stop_points=1:runner_target_points=5:runner_stop_mode=initial,impulse_continue_3bar_1.5pt,all,1.5,1,5,initial,8,8,8,3,5,0,5,0,0,0,0,-175,-431,-53.875,4,4,"two-contract post-signal scalp: one contract exits at first target, one runner uses selected stop mode and runner target"
1,scaled_scalp_walk_forward_window=8:train_dates=8:holdout_dates=1,train,true,2026-06-05;2026-06-08;2026-06-09;2026-06-10;2026-06-11;2026-06-12;2026-06-15;2026-06-16,signal_scaled_scalp:strategy=impulse_continue_3bar_1.5pt:direction=all:first_target_points=1.5:stop_points=1:runner_target_points=5:runner_stop_mode=initial,impulse_continue_3bar_1.5pt,all,1.5,1,5,initial,58,58,58,33,25,11,14,0,0,11,0.18965517,625,-1231,-21.22413793,24,34,"two-contract post-signal scalp: one contract exits at first target, one runner uses selected stop mode and runner target"
1,scaled_scalp_walk_forward_window=8:train_dates=8:holdout_dates=1,holdout,true,2026-06-17,signal_scaled_scalp:strategy=impulse_continue_3bar_1.5pt:direction=all:first_target_points=1.5:stop_points=1:runner_target_points=5:runner_stop_mode=initial,impulse_continue_3bar_1.5pt,all,1.5,1,5,initial,7,7,7,2,5,3,2,0,0,3,0.42857143,825,601,85.85714286,2,5,"two-contract post-signal scalp: one contract exits at first target, one runner uses selected stop mode and runner target"
1,scaled_scalp_walk_forward_window=9:train_dates=8:holdout_dates=1,train,true,2026-06-08;2026-06-09;2026-06-10;2026-06-11;2026-06-12;2026-06-15;2026-06-16;2026-06-17,signal_scaled_scalp:strategy=impulse_continue_3bar_1.5pt:direction=all:first_target_points=1.5:stop_points=1:runner_target_points=5:runner_stop_mode=initial,impulse_continue_3bar_1.5pt,all,1.5,1,5,initial,62,62,62,33,29,13,16,0,0,13,0.20967742,1325,-659,-10.62903226,25,37,"two-contract post-signal scalp: one contract exits at first target, one runner uses selected stop mode and runner target"
1,scaled_scalp_walk_forward_window=9:train_dates=8:holdout_dates=1,holdout,true,2026-06-18,signal_scaled_scalp:strategy=impulse_continue_3bar_1.5pt:direction=all:first_target_points=1.5:stop_points=1:runner_target_points=5:runner_stop_mode=initial,impulse_continue_3bar_1.5pt,all,1.5,1,5,initial,9,9,9,5,4,0,4,0,0,0,0,-400,-688,-76.44444444,1,8,"two-contract post-signal scalp: one contract exits at first target, one runner uses selected stop mode and runner target"
1,scaled_scalp_walk_forward_window=10:train_dates=8:holdout_dates=1,train,true,2026-06-09;2026-06-10;2026-06-11;2026-06-12;2026-06-15;2026-06-16;2026-06-17;2026-06-18,signal_scaled_scalp:strategy=impulse_continue_3bar_1.5pt:direction=all:first_target_points=1.5:stop_points=1:runner_target_points=3:runner_stop_mode=initial,impulse_continue_3bar_1.5pt,all,1.5,1,3,initial,70,70,70,38,32,20,12,0,0,20,0.28571429,1000,-1240,-17.71428571,25,45,"two-contract post-signal scalp: one contract exits at first target, one runner uses selected stop mode and runner target"
1,scaled_scalp_walk_forward_window=10:train_dates=8:holdout_dates=1,holdout,true,2026-06-19,signal_scaled_scalp:strategy=impulse_continue_3bar_1.5pt:direction=all:first_target_points=1.5:stop_points=1:runner_target_points=3:runner_stop_mode=initial,impulse_continue_3bar_1.5pt,all,1.5,1,3,initial,2,2,2,2,0,0,0,0,0,0,0,-200,-264,-132,1,1,"two-contract post-signal scalp: one contract exits at first target, one runner uses selected stop mode and runner target"
1,scaled_scalp_walk_forward_window=1:train_dates=8:holdout_dates=1,train,true,2026-06-09;2026-06-10;2026-06-11;2026-06-12;2026-06-15;2026-06-16;2026-06-17;2026-06-18,signal_scaled_scalp:strategy=vwap_delta_exhaustion_fade_3pt_20d_cl0.5:direction=all:first_target_points=1.5:stop_points=2:runner_target_points=5:runner_stop_mode=breakeven,vwap_delta_exhaustion_fade_3pt_20d_cl0.5,all,1.5,2,5,breakeven,52,52,52,15,37,13,24,0,0,37,0.71153846,3025,1361,26.17307692,36,16,"two-contract post-signal scalp: one contract exits at first target, one runner uses selected stop mode and runner target"
1,scaled_scalp_walk_forward_window=1:train_dates=8:holdout_dates=1,holdout,true,2026-06-19,signal_scaled_scalp:strategy=vwap_delta_exhaustion_fade_3pt_20d_cl0.5:direction=all:first_target_points=1.5:stop_points=2:runner_target_points=5:runner_stop_mode=breakeven,vwap_delta_exhaustion_fade_3pt_20d_cl0.5,all,1.5,2,5,breakeven,1,1,1,0,1,0,1,0,0,1,1,75,43,43,1,0,"two-contract post-signal scalp: one contract exits at first target, one runner uses selected stop mode and runner target"
1,scaled_scalp_walk_forward_window=1:train_dates=8:holdout_dates=1,train,true,2026-06-09;2026-06-10;2026-06-11;2026-06-12;2026-06-15;2026-06-16;2026-06-17;2026-06-18,signal_scaled_scalp:strategy=vwap_delta_exhaustion_fade_4pt_30d_cl0.55:direction=all:first_target_points=1.5:stop_points=1.5:runner_target_points=5:runner_stop_mode=initial,vwap_delta_exhaustion_fade_4pt_30d_cl0.55,all,1.5,1.5,5,initial,45,45,45,16,29,17,12,0,0,17,0.37777778,3125,1685,37.44444444,30,15,"two-contract post-signal scalp: one contract exits at first target, one runner uses selected stop mode and runner target"
1,scaled_scalp_walk_forward_window=1:train_dates=8:holdout_dates=1,holdout,true,2026-06-19,signal_scaled_scalp:strategy=vwap_delta_exhaustion_fade_4pt_30d_cl0.55:direction=all:first_target_points=1.5:stop_points=1.5:runner_target_points=5:runner_stop_mode=initial,vwap_delta_exhaustion_fade_4pt_30d_cl0.55,all,1.5,1.5,5,initial,1,1,1,1,0,0,0,0,0,0,0,-150,-182,-182,1,0,"two-contract post-signal scalp: one contract exits at first target, one runner uses selected stop mode and runner target"
