schema_version,context_id,outcome_id,event_key,signal_id,symbol,direction,entry_time,entry_bar_index,lookback_bars,lookback_bars_available,minutes_after_rth_open,entry_price,stop_price,first_target_price,runner_target_price,risk_points,first_target_points,runner_target_points,runner_reward_risk,signal_price_move,signal_delta_sum,signal_abs_delta_sum,lookback_range_points,average_bar_range_points,average_volume,average_trades,average_abs_delta,entry_bar_range_points,entry_open_price,entry_close_price,entry_bar_volume,entry_bar_trades,entry_bar_delta,risk_to_average_bar_range,runner_target_to_average_bar_range,signal_abs_delta_sum_to_average_abs_delta,entry_volume_to_average_volume,entry_trades_to_average_trades,entry_abs_delta_to_average_abs_delta,session_open_price,session_high_so_far,session_low_so_far,session_range_points,entry_position_in_session_range,continuation_edge_score,fade_edge_score,directional_open_distance_points,opening_range_high,opening_range_low,opening_range_points,entry_position_in_opening_range,opening_range_continuation_edge_score,opening_range_fade_edge_score,directional_opening_range_breakout_points,lookback_directional_move_points,lookback_efficiency_ratio,lookback_choppiness_score,session_bars_so_far,session_average_volume,session_average_trades,entry_volume_to_session_average_volume,entry_trades_to_session_average_trades,lookback_volume_to_session_average_volume,lookback_trades_to_session_average_trades,exit_reason,first_target_hit,net_usd,notes
1,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-01-02_5596_short_6:runner_target_hit:5610:718:scaled_context:20,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-01-02_5596_short_6:runner_target_hit:5610:718,,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-01-02_5596_short_6,ESU26-CME,short,2026-1-2 15:03:00.000000,5596,20,20,333,7014.5,7024.5,7009.5,7004.5,10,5,10,1,,69,69,34.75,5.125,6796.5,4885.95,554.4,4.25,7013.25,7014.5,4735,3555,69,1.95121951,1.95121951,0.12445887,0.69668212,0.72759648,0.12445887,7040,7052,6979,73,0.48630137,0.51369863,0.48630137,25.5,7051.5,7024,27.5,-0.34545455,1.34545455,-0.34545455,9.5,-19.25,0.43502825,0.56497175,112,9997.92857143,7245.27678571,0.4735981,0.49066448,0.67979081,0.67436347,runner_target_hit,true,718,pre-entry normalized context and session-regime state for fixed scaled-scalp outcome row
1,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-01-02_5602_short_7:runner_target_hit:5610:718:scaled_context:20,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-01-02_5602_short_7:runner_target_hit:5610:718,,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-01-02_5602_short_7,ESU26-CME,short,2026-1-2 15:21:00.000000,5602,20,20,351,7016,7026,7011,7006,10,5,10,1,,596,596,20,4.4,6213.8,4394.9,460.1,4,7017.25,7016,5308,3672,596,2.27272727,2.27272727,1.29537057,0.85422769,0.83551389,1.29537057,7040,7052,6979,73,0.50684932,0.49315068,0.50684932,24,7051.5,7024,27.5,-0.29090909,1.29090909,-0.29090909,8,-8.5,0.23287671,0.76712329,118,9760.80508475,7066.08474576,0.5438076,0.51966543,0.63660732,0.62197103,runner_target_hit,true,718,pre-entry normalized context and session-regime state for fixed scaled-scalp outcome row
1,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-01-05_5644_short_0:full_stop_hit:5665:-1032:scaled_context:20,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-01-05_5644_short_0:full_stop_hit:5665:-1032,,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-01-05_5644_short_0,ESU26-CME,short,2026-1-5 10:42:00.000000,5644,20,20,72,7061.75,7071.75,7056.75,7051.75,10,5,10,1,,142,142,23.75,5.85,12424.15,9058.75,932.85,4.25,7064,7061.75,7514,5671,142,1.70940171,1.70940171,0.15222169,0.60478986,0.62602456,0.15222169,7046.5,7069.75,7045,24.75,0.67676768,0.32323232,0.67676768,-15.25,7060,7045,15,1.11666667,-0.11666667,1.11666667,-16.75,-6.75,0.13846154,0.86153846,25,14158.32,10346.6,0.53071268,0.54810276,0.87751584,0.87552916,full_stop_hit,false,-1032,pre-entry normalized context and session-regime state for fixed scaled-scalp outcome row
1,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-01-05_5651_short_1:full_stop_hit:5666:-1032:scaled_context:20,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-01-05_5651_short_1:full_stop_hit:5666:-1032,,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-01-05_5651_short_1,ESU26-CME,short,2026-1-5 11:03:00.000000,5651,20,20,93,7062.5,7072.5,7057.5,7052.5,10,5,10,1,,72,72,16.75,4.75,9244.95,6812.8,597.45,2.5,7063,7062.5,5814,4361,72,2.10526316,2.10526316,0.12051218,0.62888388,0.6401186,0.12051218,7046.5,7069.75,7045,24.75,0.70707071,0.29292929,0.70707071,-16,7060,7045,15,1.16666667,-0.16666667,1.16666667,-17.5,-3.5,0.08139535,0.91860465,32,12600.625,9232.375,0.46140568,0.4723595,0.7336898,0.73792497,full_stop_hit,false,-1032,pre-entry normalized context and session-regime state for fixed scaled-scalp outcome row
1,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-01-05_5659_short_2:runner_target_hit:5696:718:scaled_context:20,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-01-05_5659_short_2:runner_target_hit:5696:718,,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-01-05_5659_short_2,ESU26-CME,short,2026-1-5 11:27:00.000000,5659,20,20,117,7067.5,7077.5,7062.5,7057.5,10,5,10,1,,381,381,11.25,4.1375,7727,5581.5,464.6,1.5,7067.5,7067.5,5307,3761,381,2.41691843,2.41691843,0.82006027,0.68681248,0.6738332,0.82006027,7046.5,7070,7045,25,0.9,0.1,0.9,-21,7060,7045,15,1.5,-0.5,1.5,-22.5,-1,0.02531646,0.97468354,40,11273.65,8241.6,0.47074373,0.45634343,0.68540357,0.677235,runner_target_hit,true,718,pre-entry normalized context and session-regime state for fixed scaled-scalp outcome row
1,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-01-05_5680_short_3:runner_target_hit:5724:718:scaled_context:20,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-01-05_5680_short_3:runner_target_hit:5724:718,,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-01-05_5680_short_3,ESU26-CME,short,2026-1-5 12:30:00.000000,5680,20,20,180,7064.5,7074.5,7059.5,7054.5,10,5,10,1,,100,100,12.75,2.9875,5817.65,4102.85,496.95,3.5,7064.5,7064.5,7432,5139,100,3.34728033,3.34728033,0.20122749,1.27749177,1.25254396,0.20122749,7046.5,7075.75,7045,30.75,0.63414634,0.36585366,0.63414634,-18,7060,7045,15,1.3,-0.3,1.3,-19.5,4.5,0.15,0.85,61,9421.81967213,6833.7704918,0.78880729,0.75200067,0.61746565,0.60037866,runner_target_hit,true,718,pre-entry normalized context and session-regime state for fixed scaled-scalp outcome row
1,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-01-05_5693_short_4:runner_target_hit:5724:718:scaled_context:20,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-01-05_5693_short_4:runner_target_hit:5724:718,,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-01-05_5693_short_4,ESU26-CME,short,2026-1-5 13:09:00.000000,5693,20,20,219,7064.5,7074.5,7059.5,7054.5,10,5,10,1,,285,285,10,2.975,4898,3506.3,397.9,2.5,7064,7064.5,3929,2966,285,3.36134454,3.36134454,0.71626037,0.80216415,0.84590594,0.71626037,7046.5,7075.75,7045,30.75,0.63414634,0.36585366,0.63414634,-18,7060,7045,15,1.3,-0.3,1.3,-19.5,5.5,0.19642857,0.80357143,74,8522.68918919,6186.56756757,0.46100473,0.47942578,0.57470123,0.56676016,runner_target_hit,true,718,pre-entry normalized context and session-regime state for fixed scaled-scalp outcome row
1,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-01-05_5704_short_5:runner_target_hit:5723:718:scaled_context:20,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-01-05_5704_short_5:runner_target_hit:5723:718,,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-01-05_5704_short_5,ESU26-CME,short,2026-1-5 13:42:00.000000,5704,20,20,252,7067,7077,7062,7057,10,5,10,1,,478,478,11.75,3.0375,4705.25,3409.95,383.75,1.5,7066.75,7067,3542,2320,478,3.29218107,3.29218107,1.24560261,0.75277615,0.68036188,1.24560261,7046.5,7075.75,7045,30.75,0.71544715,0.28455285,0.71544715,-20.5,7060,7045,15,1.46666667,-0.46666667,1.46666667,-22,-2.5,0.08474576,0.91525424,85,8066.18823529,5847.42352941,0.43911695,0.39675594,0.58333005,0.58315427,runner_target_hit,true,718,pre-entry normalized context and session-regime state for fixed scaled-scalp outcome row
1,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-01-05_5710_short_6:runner_target_hit:5723:718:scaled_context:20,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-01-05_5710_short_6:runner_target_hit:5723:718,,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-01-05_5710_short_6,ESU26-CME,short,2026-1-5 14:00:00.000000,5710,20,20,270,7067,7077,7062,7057,10,5,10,1,,115,115,11.75,2.5875,4359.4,3140.95,368.5,2,7066.75,7067,3957,2839,115,3.8647343,3.8647343,0.31207598,0.90769372,0.90386666,0.31207598,7046.5,7075.75,7045,30.75,0.71544715,0.28455285,0.71544715,-20.5,7060,7045,15,1.46666667,-0.46666667,1.46666667,-22,1.5,0.06521739,0.93478261,91,7739.65934066,5610.47252747,0.51126281,0.50601798,0.56325476,0.55983698,runner_target_hit,true,718,pre-entry normalized context and session-regime state for fixed scaled-scalp outcome row
1,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-01-05_5717_short_7:runner_target_hit:5724:718:scaled_context:20,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-01-05_5717_short_7:runner_target_hit:5724:718,,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-01-05_5717_short_7,ESU26-CME,short,2026-1-5 14:21:00.000000,5717,20,20,291,7064,7074,7059,7054,10,5,10,1,,173,173,10,2.0875,3609.4,2592.5,313.3,1.5,7064.25,7064,2019,1582,173,4.79041916,4.79041916,0.5521864,0.55937275,0.61022179,0.5521864,7046.5,7075.75,7045,30.75,0.61788618,0.38211382,0.61788618,-17.5,7060,7045,15,1.26666667,-0.26666667,1.26666667,-19,-2.25,0.16363636,0.83636364,98,7411.2755102,5374.15306122,0.27242274,0.29437197,0.48701468,0.48240159,runner_target_hit,true,718,pre-entry normalized context and session-regime state for fixed scaled-scalp outcome row
1,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-01-05_5724_long_8:end_of_session:5754:193:scaled_context:20,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-01-05_5724_long_8:end_of_session:5754:193,,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-01-05_5724_long_8,ESU26-CME,long,2026-1-5 14:42:00.000000,5724,20,20,312,7057.25,7047.25,7062.25,7067.25,10,5,10,1,,-886,886,12.75,1.9875,3663.8,2612.5,369.3,4.5,7056.5,7057.25,10224,6607,-886,5.03144654,5.03144654,2.3991335,2.79054534,2.52899522,2.3991335,7046.5,7075.75,7045,30.75,0.39837398,0.39837398,0.60162602,10.75,7060,7045,15,0.81666667,0.81666667,0.18333333,-2.75,-9.75,0.53424658,0.46575342,105,7291.27619048,5272.07619048,1.40222366,1.25320647,0.50249091,0.49553533,end_of_session,true,193,pre-entry normalized context and session-regime state for fixed scaled-scalp outcome row
1,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-01-06_5767_short_0:runner_target_hit:5782:718:scaled_context:20,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-01-06_5767_short_0:runner_target_hit:5782:718,,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-01-06_5767_short_0,ESU26-CME,short,2026-1-6 10:06:00.000000,5767,20,12,36,7082.25,7092.25,7077.25,7072.25,10,5,10,1,,182,182,26.75,5.625,14521.66666667,10737.25,807.16666667,5.25,7083.75,7082.25,11392,8263,182,1.77777778,1.77777778,0.22548007,0.78448296,0.7695639,0.22548007,7059,7086.75,7057.75,29,0.84482759,0.15517241,0.84482759,-23.25,7082.25,7057.75,24.5,1,0,1,-24.5,-17.25,0.58974359,0.41025641,13,14280.92307692,10546.92307692,0.79770754,0.78345124,1.01685771,1.01804573,runner_target_hit,true,718,pre-entry normalized context and session-regime state for fixed scaled-scalp outcome row
1,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-01-06_5779_short_1:runner_target_hit:5783:718:scaled_context:20,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-01-06_5779_short_1:runner_target_hit:5783:718,,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-01-06_5779_short_1,ESU26-CME,short,2026-1-6 10:42:00.000000,5779,20,20,72,7078.25,7088.25,7073.25,7068.25,10,5,10,1,,533,533,31.75,4.65,11298.3,8271,649.5,4.25,7078.25,7078.25,9111,6889,533,2.15053763,2.15053763,0.82063125,0.8064045,0.83291017,0.82063125,7059,7089.5,7057.75,31.75,0.64566929,0.35433071,0.64566929,-19.25,7082.25,7057.75,24.5,0.83673469,0.16326531,0.83673469,-20.5,-13.25,0.30994152,0.69005848,25,11939.76,8794.92,0.76308066,0.78329308,0.9462753,0.94042925,runner_target_hit,true,718,pre-entry normalized context and session-regime state for fixed scaled-scalp outcome row
1,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-01-06_5790_long_2:runner_target_hit:5807:718:scaled_context:20,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-01-06_5790_long_2:runner_target_hit:5807:718,,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-01-06_5790_long_2,ESU26-CME,long,2026-1-6 11:15:00.000000,5790,20,20,105,7068.75,7058.75,7073.75,7078.75,10,5,10,1,,-268,268,26.75,4.15,10185.3,7402.75,523.8,3,7068.25,7068.75,6772,5284,-268,2.40963855,2.40963855,0.51164567,0.66487978,0.71378879,0.51164567,7059,7089.5,7057.75,31.75,0.34645669,0.34645669,0.65354331,9.75,7082.25,7057.75,24.5,0.44897959,0.44897959,0.55102041,-13.5,-18.25,0.4591195,0.5408805,36,11581.05555556,8492.02777778,0.58474808,0.62223065,0.87947942,0.87172937,runner_target_hit,true,718,pre-entry normalized context and session-regime state for fixed scaled-scalp outcome row
1,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-01-06_5797_long_3:runner_target_hit:5810:718:scaled_context:20,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-01-06_5797_long_3:runner_target_hit:5810:718,,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-01-06_5797_long_3,ESU26-CME,long,2026-1-6 11:36:00.000000,5797,20,20,126,7070.25,7060.25,7075.25,7080.25,10,5,10,1,,-366,366,19,4.05,9656.95,6983.7,507.65,4.25,7072.25,7070.25,6430,4965,-366,2.4691358,2.4691358,0.72096917,0.6658417,0.71094119,0.72096917,7059,7089.5,7057.75,31.75,0.39370079,0.39370079,0.60629921,11.25,7082.25,7057.75,24.5,0.51020408,0.51020408,0.48979592,-12,-10.75,0.3006993,0.6993007,43,10784.95348837,7916.53488372,0.59620099,0.62716833,0.89540952,0.88216626,runner_target_hit,true,718,pre-entry normalized context and session-regime state for fixed scaled-scalp outcome row
1,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-01-06_5809_short_4:full_stop_hit:5816:-1032:scaled_context:20,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-01-06_5809_short_4:full_stop_hit:5816:-1032,,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-01-06_5809_short_4,ESU26-CME,short,2026-1-6 12:12:00.000000,5809,20,20,162,7078.5,7088.5,7073.5,7068.5,10,5,10,1,,276,276,13,3.6625,6310.25,4657.35,444.65,1.75,7078.5,7078.5,4358,3075,276,2.73037543,2.73037543,0.62071292,0.6906224,0.66024671,0.62071292,7059,7089.5,7057.75,31.75,0.65354331,0.34645669,0.65354331,-19.5,7082.25,7057.75,24.5,0.84693878,0.15306122,0.84693878,-20.75,-10,0.26315789,0.73684211,55,9698.07272727,7109.56363636,0.44936763,0.432516,0.65067052,0.6550824,full_stop_hit,false,-1032,pre-entry normalized context and session-regime state for fixed scaled-scalp outcome row
1,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-01-06_5824_short_5:full_stop_hit:5849:-1032:scaled_context:20,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-01-06_5824_short_5:full_stop_hit:5849:-1032,,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-01-06_5824_short_5,ESU26-CME,short,2026-1-6 12:57:00.000000,5824,20,20,207,7090,7100,7085,7080,10,5,10,1,,263,263,21,2.9125,5282.6,3733.95,487.7,1.5,7089.75,7090,3823,2702,263,3.43347639,3.43347639,0.53926594,0.72369666,0.72363047,0.53926594,7059,7091.25,7057.75,33.5,0.96268657,0.03731343,0.96268657,-31,7082.25,7057.75,24.5,1.31632653,-0.31632653,1.31632653,-32.25,-15.75,0.53846154,0.46153846,70,8743.84285714,6379.21428571,0.43722195,0.42356313,0.60415084,0.58533071,full_stop_hit,false,-1032,pre-entry normalized context and session-regime state for fixed scaled-scalp outcome row
1,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-01-06_5831_short_6:full_stop_hit:5849:-1032:scaled_context:20,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-01-06_5831_short_6:full_stop_hit:5849:-1032,,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-01-06_5831_short_6,ESU26-CME,short,2026-1-6 13:18:00.000000,5831,20,20,228,7091.5,7101.5,7086.5,7081.5,10,5,10,1,,140,140,12.75,2.6375,5047.4,3527.45,413.1,1.5,7091.5,7091.5,3908,2696,140,3.79146919,3.79146919,0.33890099,0.77426002,0.76429149,0.33890099,7059,7092.5,7057.75,34.75,0.97122302,0.02877698,0.97122302,-32.5,7082.25,7057.75,24.5,1.37755102,-0.37755102,1.37755102,-33.75,-9.25,0.37373737,0.62626263,77,8349.76623377,6073.45454545,0.46803706,0.44389893,0.60449597,0.58079796,full_stop_hit,false,-1032,pre-entry normalized context and session-regime state for fixed scaled-scalp outcome row
1,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-01-06_5845_short_7:end_of_session:5889:-182:scaled_context:20,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-01-06_5845_short_7:end_of_session:5889:-182,,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-01-06_5845_short_7,ESU26-CME,short,2026-1-6 14:00:00.000000,5845,20,20,270,7097.75,7107.75,7092.75,7087.75,10,5,10,1,,195,195,12,2.3,4394.15,3004.5,465.85,1.75,7097.75,7097.75,5737,3870,195,4.34782609,4.34782609,0.41858967,1.30559949,1.2880679,0.41858967,7059,7099.25,7057.75,41.5,0.96385542,0.03614458,0.96385542,-38.75,7082.25,7057.75,24.5,1.63265306,-0.63265306,1.63265306,-40,-9.5,0.39583333,0.60416667,91,7754.82417582,5609.94505495,0.73979756,0.68984633,0.56663438,0.53556674,end_of_session,false,-182,pre-entry normalized context and session-regime state for fixed scaled-scalp outcome row
1,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-01-06_5856_short_8:end_of_session:5889:68:scaled_context:20,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-01-06_5856_short_8:end_of_session:5889:68,,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-01-06_5856_short_8,ESU26-CME,short,2026-1-6 14:33:00.000000,5856,20,20,303,7100.25,7110.25,7095.25,7090.25,10,5,10,1,,175,175,15.25,2.025,4378.6,2960.05,412,1,7101,7100.25,2417,1749,175,4.9382716,4.9382716,0.42475728,0.55200292,0.5908684,0.42475728,7059,7102,7057.75,44.25,0.96045198,0.03954802,0.96045198,-41.25,7082.25,7057.75,24.5,1.73469388,-0.73469388,1.73469388,-42.5,-11.25,0.55555556,0.44444444,102,7315.95098039,5272.64705882,0.330374,0.33171194,0.59850046,0.56139733,end_of_session,false,68,pre-entry normalized context and session-regime state for fixed scaled-scalp outcome row
1,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-01-06_5866_short_9:end_of_session:5889:218:scaled_context:20,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-01-06_5866_short_9:end_of_session:5889:218,,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-01-06_5866_short_9,ESU26-CME,short,2026-1-6 15:03:00.000000,5866,20,20,333,7101.75,7111.75,7096.75,7091.75,10,5,10,1,,429,429,5.25,1.6875,3672.5,2461.45,299.4,1.5,7102,7101.75,4949,3268,429,5.92592593,5.92592593,1.43286573,1.34758339,1.32767271,1.43286573,7059,7102.5,7057.75,44.75,0.98324022,0.01675978,0.98324022,-42.75,7082.25,7057.75,24.5,1.79591837,-0.79591837,1.79591837,-44,-3.25,0.2,0.8,112,7000.78571429,5026.80357143,0.70692065,0.65011492,0.52458398,0.48966505,end_of_session,false,218,pre-entry normalized context and session-regime state for fixed scaled-scalp outcome row
1,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-01-06_5878_short_10:end_of_session:5889:268:scaled_context:20,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-01-06_5878_short_10:end_of_session:5889:268,,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-01-06_5878_short_10,ESU26-CME,short,2026-1-6 15:39:00.000000,5878,20,20,369,7102.25,7112.25,7097.25,7092.25,10,5,10,1,,141,141,4.25,1.6,3661.95,2472.05,276.15,1,7102.25,7102.25,4687,2947,141,6.25,6.25,0.51059207,1.27991917,1.19212799,0.51059207,7059,7102.75,7057.75,45,0.98888889,0.01111111,0.98888889,-43.25,7082.25,7057.75,24.5,1.81632653,-0.81632653,1.81632653,-44.5,-0.25,0.01886792,0.98113208,124,6670.16129032,4775.83870968,0.70268166,0.61706439,0.54900472,0.51761589,end_of_session,false,268,pre-entry normalized context and session-regime state for fixed scaled-scalp outcome row
1,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-01-07_5895_short_0:runner_target_hit:5900:718:scaled_context:20,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-01-07_5895_short_0:runner_target_hit:5900:718,,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-01-07_5895_short_0,ESU26-CME,short,2026-1-7 09:45:00.000000,5895,20,5,15,7107.75,7117.75,7102.75,7097.75,10,5,10,1,,305,305,11,5.15,14155,10583,703.8,3.75,7107,7107.75,13745,9615,305,1.94174757,1.94174757,0.43336175,0.97103497,0.90853255,0.43336175,7101.25,7110.5,7096.5,14,0.80357143,0.19642857,0.80357143,-6.5,7110.5,7096.5,14,0.80357143,0.19642857,0.80357143,-11.25,-10.5,0.84,0.16,6,14086.66666667,10421.66666667,0.97574539,0.92259715,1.00485092,1.01548057,runner_target_hit,true,718,pre-entry normalized context and session-regime state for fixed scaled-scalp outcome row
1,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-01-07_5901_long_1:runner_initial_stop_hit:5913:-282:scaled_context:20,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-01-07_5901_long_1:runner_initial_stop_hit:5913:-282,,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-01-07_5901_long_1,ESU26-CME,long,2026-1-7 10:03:00.000000,5901,20,11,33,7098.75,7088.75,7103.75,7108.75,10,5,10,1,,-587,587,14,4.88636364,12012.18181818,8954.45454545,556.54545455,4.5,7098.25,7098.75,13071,9971,-587,2.04651163,2.04651163,1.05472068,1.08814537,1.113524,1.05472068,7101.25,7110.5,7095.25,15.25,0.2295082,0.2295082,0.7704918,-2.5,7110.5,7096.5,14,0.16071429,0.16071429,0.83928571,-11.75,1.5,0.05882353,0.94117647,12,12100.41666667,9039.16666667,1.08021074,1.10308841,0.99270811,0.99062833,runner_initial_stop_hit,true,-282,pre-entry normalized context and session-regime state for fixed scaled-scalp outcome row
1,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-01-07_5919_short_2:runner_initial_stop_hit:5938:-282:scaled_context:20,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-01-07_5919_short_2:runner_initial_stop_hit:5938:-282,,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-01-07_5919_short_2,ESU26-CME,short,2026-1-7 10:57:00.000000,5919,20,20,87,7104,7114,7099,7094,10,5,10,1,,77,77,19,5.225,11063.25,8367.25,657.45,2,7103.75,7104,4245,3333,77,1.9138756,1.9138756,0.11711917,0.3837028,0.39833876,0.11711917,7101.25,7110.5,7088.5,22,0.70454545,0.29545455,0.70454545,-2.75,7110.5,7096.5,14,0.53571429,0.46428571,0.53571429,-7.5,0.75,0.01369863,0.98630137,30,11188.6,8415.9,0.37940404,0.39603607,0.98879663,0.99421928,runner_initial_stop_hit,true,-282,pre-entry normalized context and session-regime state for fixed scaled-scalp outcome row
1,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-01-07_5951_short_3:runner_target_hit:5965:718:scaled_context:20,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-01-07_5951_short_3:runner_target_hit:5965:718,,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-01-07_5951_short_3,ESU26-CME,short,2026-1-7 12:33:00.000000,5951,20,20,183,7113.75,7123.75,7108.75,7103.75,10,5,10,1,,99,99,17.25,2.675,5872.6,4026.05,566.3,1.75,7113.25,7113.75,3511,2631,99,3.73831776,3.73831776,0.174819,0.59786125,0.65349412,0.174819,7101.25,7119,7088.5,30.5,0.82786885,0.17213115,0.82786885,-12.5,7110.5,7096.5,14,1.23214286,-0.23214286,1.23214286,-17.25,-10,0.32786885,0.67213115,62,8346.32258065,6141.09677419,0.42066431,0.4284251,0.70361527,0.65559136,runner_target_hit,true,718,pre-entry normalized context and session-regime state for fixed scaled-scalp outcome row
1,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-01-07_5958_short_4:runner_target_hit:5983:718:scaled_context:20,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-01-07_5958_short_4:runner_target_hit:5983:718,,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-01-07_5958_short_4,ESU26-CME,short,2026-1-7 12:54:00.000000,5958,20,20,204,7109.25,7119.25,7104.25,7099.25,10,5,10,1,,350,350,12,2.6,5216.35,3610.15,483.35,3,7110.5,7109.25,6768,4977,350,3.84615385,3.84615385,0.72411296,1.29745895,1.37861308,0.72411296,7101.25,7119,7088.5,30.5,0.68032787,0.31967213,0.68032787,-8,7110.5,7096.5,14,0.91071429,0.08928571,0.91071429,-12.75,4.5,0.17307692,0.82692308,69,8098.4057971,5938.04347826,0.83572004,0.83815486,0.6441206,0.60796961,runner_target_hit,true,718,pre-entry normalized context and session-regime state for fixed scaled-scalp outcome row
